,Intensity
4.1790376,0.30003218
4.2172807,0.32806879
4.255698,0.23060002
4.2942895,0.32919448
4.3330551,0.20816591
4.371995,0.063592732
4.411109,0.16214161
4.4503973,0.001851769
4.4898597,-0.072178758
4.5294963,0.0812265
4.5693071,-0.016363828
4.6092921,0.089952218
4.6494513,-0.015511636
4.6897847,-0.034716175
4.7302923,-0.069622183
4.770974,-0.010425738
4.8118299,-0.13163664
4.8528601,-0.001882353
4.8940644,0.027876917
4.9354429,0.010570542
4.9769956,-0.10870344
5.0187225,0.046525569
5.0606235,-0.033546363
5.1026988,-0.090095703
5.1449482,0.080799116
5.1873719,0.000706724
5.2299697,-0.000961116
5.2727417,0.16991324
5.3156879,-0.10627804
5.3588083,0.10379837
5.4021029,-0.054759499
5.4455717,0.076871894
5.4892146,-0.050327062
5.5330318,0.002859319
5.5770231,0.17368594
5.6211886,0.085682208
5.6655283,0.20159323
5.7100422,0.17632095
5.7547303,0.11182618
5.7995926,0.26693242
5.8446291,0.092620081
5.8898397,0.2712421
5.9352245,0.14397494
5.9807836,0.2127794
6.0265168,0.24236134
6.0724242,0.17781883
6.1185058,0.22307341
6.1647616,0.16636039
6.2111916,0.26650329
6.2577957,0.25683545
6.3045741,0.13735687
6.3515266,0.37081265
6.3986533,0.063085136
6.4459543,0.26515472
6.4934294,0.25545279
6.5410787,0.12809697
6.5889021,0.267401
6.6368998,0.10081586
6.6850717,0.34991017
6.7334177,0.26958589
6.781938,0.040235191
6.8306324,0.46185806
6.879501,0.26386627
6.9285438,-0.004720578
6.9777608,0.52668575
7.027152,0.21886958
7.0767174,0.091438742
7.1264569,0.44243246
7.1763707,0.22087033
7.2264586,0.24243864
7.2767207,0.20909817
7.327157,0.36398618
7.3777675,0.24435756
7.4285522,0.10903584
7.4795111,0.25606025
7.5306442,0.12856803
7.5819514,0.087343502
7.6334329,0.10101411
7.6850885,0.18526614
7.7369183,0.096962331
7.7889223,0.22825954
7.8411005,0.08504013
7.8934529,0.14573547
7.9459795,0.26916908
7.9986802,-0.16426687
8.0515552,0.38268252
8.1046043,-0.082139625
8.1578277,0.088325532
8.2112252,0.03133289
8.2647969,-0.072725397
8.3185428,0.14477812
8.3724629,-0.16321537
8.4265572,0.085647059
8.4808256,0.046193145
8.5352683,-0.11090859
8.5898851,0.037871257
8.6446761,-0.15060456
8.6996413,-0.041041924
8.7547808,-0.064813387
8.8100943,-0.080742478
8.8655821,-0.13588802
8.9212441,-0.15181864
8.9770803,-0.03441669
9.0330906,-0.14446649
9.0892751,-0.003536655
9.1456339,-0.050842882
9.2021668,-0.051091051
9.2588739,-0.12192822
9.3157552,-0.035903407
9.3728107,-0.1694872
9.4300403,-0.020718822
9.4874442,-0.15430415
9.5450222,-0.05259612
9.6027745,0.08832683
9.6607009,-0.053103927
9.7188015,0.032915533
9.7770763,-0.006555969
9.8355253,0.048089412
9.8941485,0.039988931
9.9529458,-0.10144565
10.011917,0.22770724
10.071063,-0.086277886
10.130383,0.101697
10.189877,0.14065152
10.249545,0.014899395
10.309388,0.14797003
10.369405,0.10064775
10.429596,0.11606979
10.489961,0.084432254
10.5505,0.12338218
10.611213,0.23291959
10.672101,0.013044458
10.733163,0.2010117
10.794399,0.11446838
10.855809,0.20047331
10.917393,0.22373238
10.979152,0.11365735
11.041085,0.24671881
11.103192,0.15232852
11.165473,0.12852571
11.227928,0.23021233
11.290558,0.1671923
11.353361,0.15123033
11.416339,0.048993083
11.479491,0.31538252
11.542818,0.15824179
11.606318,0.11090421
11.669993,0.49493842
11.733841,-0.41514579
11.797864,0.62771042
11.862062,0.054879584
11.926433,-0.18854025
11.990979,0.70529406
12.055698,-0.15773515
12.120592,-0.0482161
12.185661,0.4848316
12.250903,-0.20565088
12.316319,0.099944304
12.38191,0.15455833
12.447675,0.013093168
12.513614,0.03633312
12.579727,0.059572308
12.646015,0.35732053
12.712477,-0.41944181
12.779112,0.41163822
12.845923,-0.090615845
12.912907,-0.20071381
12.980065,0.12056
13.047398,-0.060127733
13.114905,-0.052580938
13.182586,0.064769015
13.250441,0.072314281
13.31847,0.009270547
13.386674,-0.16357787
13.455051,0.26749451
13.523603,-0.27398289
13.592329,0.023754632
13.66123,-7.72E-05
13.730304,-0.21214517
13.799553,0.21108026
13.868976,-0.17353822
13.938573,0.069293514
14.008344,-0.048659827
14.07829,-0.13524138
14.148409,0.029156687
14.218703,-0.1201715
14.289171,0.005009358
14.359813,-0.042359571
14.43063,-0.003454755
14.50162,-0.00376639
14.572785,-0.051137613
14.644124,0.011294321
14.715637,0.003137255
14.787324,-0.032210369
14.859186,-0.004822554
14.931221,-0.040189495
15.003431,-0.00497786
15.075815,0.11649863
15.148374,-0.013014939
15.221106,-0.024891104
15.294013,0.041654445
15.367094,0.053288374
15.440349,-0.091950101
15.513778,0.060840982
15.587381,0.11166162
15.661159,-0.21399799
15.735111,0.15837196
15.809237,-0.15162069
15.883537,0.079553472
15.958011,0.028365033
16.03266,0.11050027
16.107482,-0.034825135
16.182479,0.070820194
16.25765,0.16861273
16.332996,-0.20419263
16.408515,0.13671784
16.484209,-0.071400957
16.560077,0.002823529
16.636119,0.074178821
16.712335,0.004341434
16.788725,0.028605484
16.86529,-0.049107459
16.942029,0.022182997
17.018942,-0.10262119
17.096029,-0.023520013
17.17329,-0.1248272
17.250726,-0.030072173
17.328335,0.001921551
17.406119,-0.11512054
17.484077,0.003115273
17.56221,-0.043371003
17.640516,-0.19183427
17.718997,0.31850978
17.797652,-0.29273101
17.876481,0.21758063
17.955484,0.17885644
18.034662,-0.19713885
18.114013,0.44645749
18.193539,0.12533173
18.273239,0.031640752
18.353113,0.56538454
18.433162,-0.061672191
18.513384,0.48772546
18.593781,0.30769513
18.674352,0.76294271
18.755097,0.527978
18.836016,-0.020728403
18.91711,0.45799996
18.998377,-0.34171925
19.079819,0.03501591
19.161435,0.39604859
19.243226,-0.52136631
19.32519,0.11414375
19.407329,-0.38761729
19.489642,-0.26194357
19.572129,-0.11275664
19.65479,-0.17535063
19.737625,0.020862706
19.820635,-0.55156762
19.903819,-0.10440631
19.987177,-0.096476901
20.070709,-0.65326958
20.154415,0.23305879
20.238296,-0.30808004
20.32235,0.78213748
20.406579,0.052730945
20.490982,-0.15904474
20.57556,6.750732
20.660311,19.935002
20.745237,9.4408251
20.830337,0.86035709
20.915611,0.68771605
21.001059,1.3542745
21.086681,0.5463069
21.172478,0.54616625
21.258449,0.85189174
21.344594,0.65564024
21.430913,0.35741174
21.517406,0.43563762
21.604074,0.67071004
21.690915,0.46655057
21.777931,0.54472782
21.865121,0.46602613
21.952486,0.37946508
22.040024,0.42622116
22.127737,-0.021156614
22.215624,0.26086117
22.303685,0.11933332
22.39192,-0.01436759
22.480329,0.23622901
22.568913,-0.28181804
22.657671,0.070706926
22.746603,-0.12580392
22.835709,-0.35196462
22.924989,-0.46090504
23.014444,-1.0173311
23.104073,-0.97810542
23.193876,-1.2373458
23.283853,-1.5440717
23.374004,-1.5924009
23.46433,-2.0568432
23.554829,-1.9883789
23.645503,-2.3674002
23.736351,-2.731162
23.827373,-2.7110368
23.91857,-3.122711
24.009941,-3.2681453
24.101485,-3.4845946
24.193204,-3.8583334
24.285098,-3.8403421
24.377165,-4.356111
24.469407,-4.5428948
24.561822,-4.7928506
24.654412,-5.0040174
24.747176,-5.1763953
24.840115,-5.4041019
24.933227,-5.6165491
25.026514,-5.7823642
25.119975,-5.8074296
25.21361,-5.2682159
25.307419,-3.7333506
25.401403,-0.88910806
25.49556,12.629217
25.589892,61.911822
25.684398,79.758706
25.779078,37.111045
25.873933,51.851193
25.968961,80.614443
26.064164,82.020404
26.159541,81.723978
26.255092,81.521242
26.350818,81.184746
26.446717,81.098804
26.542791,80.730082
26.639039,79.506031
26.735461,79.442338
26.832057,79.268414
26.928828,79.172495
27.025772,78.966345
27.122891,78.485258
27.220184,78.231196
27.317652,77.851217
27.415293,77.611987
27.513109,77.286056
27.611098,76.842052
27.709262,76.491738
27.807601,75.599821
27.906113,74.793751
28.0048,74.238235
28.10366,73.462685
28.202695,70.647492
28.301904,66.184814
28.401288,62.521709
28.500845,59.846412
28.600577,57.335394
28.700483,55.592577
28.800563,52.26502
28.900817,49.250761
29.001246,44.024311
29.101848,41.777826
29.202625,38.738758
29.303576,35.330635
29.404701,31.035811
29.506001,28.262129
29.607474,27.182138
29.709122,26.337014
29.810944,24.197345
29.91294,24.214113
30.01511,24.79516
30.117455,23.971858
30.219974,23.038326
30.322666,24.174955
30.425534,27.248412
30.528575,31.333208
30.63179,34.4764
30.73518,34.317204
30.838744,33.388954
30.942482,33.307336
31.046394,32.911566
31.15048,33.676154
31.254741,31.899138
31.359176,30.255029
31.463785,29.669316
31.568568,31.083177
31.673525,31.610337
31.778657,33.980207
31.883963,36.130042
31.989442,36.820627
32.095097,35.408825
32.200925,34.161301
32.306927,33.23492
32.413104,31.696347
32.519455,31.318131
32.62598,29.284587
32.732679,27.281988
32.839553,25.043669
32.9466,23.487276
33.053822,21.452024
33.161218,19.879091
33.268788,18.933183
33.376532,19.884886
33.484451,19.871457
33.592544,21.637993
33.700811,24.04724
33.809252,28.150178
33.917867,36.503669
34.026657,44.582224
34.13562,47.883881
34.244758,49.906681
34.35407,50.234935
34.463556,45.856881
34.573217,42.294086
34.683052,38.628904
34.79306,32.720157
34.903243,25.92471
35.013601,24.587659
35.124132,22.105083
35.234838,17.261296
35.345717,15.224925
35.456771,14.788128
35.567999,13.86463
35.679402,12.972077
35.790978,11.467332
35.902729,10.824906
36.014654,10.542838
36.126753,9.4995585
36.239026,8.9264404
36.351474,8.4077976
36.464095,7.0495122
36.576891,6.7496236
36.689861,7.1551906
36.803005,5.3328799
36.916324,5.0238678
37.029816,5.1222721
37.143483,4.2869163
37.257324,3.7334866
37.371339,3.2188459
37.485529,2.9390725
37.599892,2.7843626
37.71443,1.8684415
37.829142,1.7834662
37.944028,0.62355433
38.059088,-0.24658824
38.174323,-0.74846744
38.289731,-0.19136887
38.405314,-0.37137095
38.521071,-1.1786698
38.637002,-0.60542217
38.753108,-0.90260857
38.869387,-1.8584643
38.985841,-1.2612245
39.102469,-1.4716737
39.219271,-1.4388313
39.336248,-1.59407
39.453398,-2.1334682
39.570723,-2.0687905
39.688222,-2.3412135
39.805895,-2.1115215
39.923742,-2.0777537
40.041764,-2.694812
40.15996,-1.9077944
40.278329,-1.8186619
40.396873,-1.7999634
40.515592,-1.2869929
40.634484,-1.1424957
40.753551,-0.75470691
40.872792,-0.57068548
40.992207,-0.30023529
41.111796,-0.21757482
41.231559,-0.8568538
41.351497,-0.547484
41.471608,-0.52083798
41.591894,-0.5180922
41.712355,-0.78238392
41.832989,-1.0705759
41.953797,-0.096393585
42.07478,-0.20493505
42.195937,-1.9295336
42.317268,-2.1799932
42.438773,1.6319214
42.560453,21.302289
42.682306,49.889932
42.804334,51.928186
42.926536,46.232735
43.048912,45.399658
43.171463,52.111308
43.294187,53.575529
43.417086,53.682516
43.540159,53.702858
43.663406,53.401261
43.786828,52.926743
43.910423,51.46362
44.034193,50.674635
44.158137,49.391162
44.282255,48.750455
44.406547,48.870162
44.531014,48.189498
44.655654,48.677091
44.780469,48.317254
44.905458,47.800183
45.030621,47.10235
45.155959,46.278655
45.28147,46.270276
45.407156,47.9478
45.533016,46.98966
45.65905,44.540953
45.785259,42.884031
45.911641,42.50517
46.038198,38.776919
46.164929,32.436532
46.291834,32.997736
46.418913,34.570333
46.546167,32.597461
46.673595,30.326179
46.801196,28.791781
46.928972,30.080542
47.056923,33.980697
47.185047,38.617736
47.313346,39.756364
47.441819,39.098544
47.570466,38.965843
47.699287,39.177869
47.828282,36.871877
47.957452,30.965514
48.086795,25.388192
48.216313,23.057558
48.346006,21.408907
48.475872,20.05008
48.605912,26.612452
48.736127,36.209746
48.866516,36.394905
48.997079,35.356164
49.127816,38.583719
49.258728,38.595217
49.389813,38.810265
49.521073,38.295531
49.652507,38.211798
49.784115,38.253185
49.915898,38.388319
50.047854,37.879944
50.179985,36.869238
50.31229,36.234632
50.444769,34.43887
50.577423,32.015287
50.71025,30.265843
50.843252,31.637596
50.976428,32.546234
51.109778,26.466265
51.243302,18.699651
51.377001,17.834627
51.510873,17.86335
51.64492,15.123075
51.779141,13.496154
51.913536,11.719843
52.048106,8.1392394
52.182849,6.730814
52.317767,5.3063315
52.452859,2.5716742
52.588125,1.9307638
52.723566,0.94438445
52.85918,1.5890069
52.994969,0.39012117
53.130932,0.44576662
53.267069,0.46182555
53.40338,-0.70680008
53.539866,-1.0208946
53.676525,-1.7588893
53.813359,-1.8305882
53.950367,-1.0037568
54.08755,-0.81225525
54.224906,0.069406731
54.362437,1.0451507
54.500141,1.6443883
54.63802,1.6161393
54.776074,2.0035409
54.914301,1.088946
55.052703,1.2017664
55.191278,0.33415897
55.330028,-1.0511312
55.468952,-0.77371201
55.608051,-0.002210829
55.747323,-0.81505907
55.88677,-0.18480574
56.026391,-0.44870574
56.166186,-0.48519046
56.306155,-0.60014223
56.446298,-0.74650224
56.586616,-0.65760382
56.727108,-1.3687411
56.867774,-1.6328552
57.008614,-1.3950443
57.149629,-1.0396219
57.290817,-0.81756863
57.43218,-0.34946502
57.573717,-1.0029718
57.715428,-0.66828492
57.857313,1.4310661
57.999373,1.8754734
58.141607,1.9982704
58.284014,1.2661237
58.426597,1.3653078
58.569353,1.2448424
58.712283,0.56747245
58.855388,1.043002
58.998667,1.0165291
59.14212,1.1076614
59.285747,0.74385016
59.429548,0.02705597
59.573524,-0.030956405
59.717674,0.58549931
59.861998,0.51956036
60.006496,0.045736548
60.151168,-0.45950153
60.296015,-0.83144799
60.441036,1.2671521
60.58623,1.1382594
60.7316,-1.3200867
60.877143,-3.6608275
61.02286,-4.0800414
61.168752,-4.1620421
61.314818,-4.1970257
61.461058,-2.5536196
61.607472,-2.1494709
61.754061,-3.400266
61.900823,-1.1452204
62.04776,3.5333129
62.194871,5.5137653
62.342156,8.0980975
62.489616,16.203957
62.637249,28.545068
62.785057,27.623393
62.933039,9.8467739
63.081195,2.2818779
63.229525,6.8581167
63.37803,3.8029412
63.526708,2.1124298
63.675561,8.8140336
63.824588,11.562655
63.97379,9.354371
64.123165,15.90683
64.272715,23.486698
64.422439,26.18025
64.572337,27.187486
64.722409,27.386837
64.872655,27.923401
65.023076,26.216787
65.17367,24.227777
65.324439,24.34853
65.475383,21.261398
65.6265,20.809518
65.777791,27.157597
65.929257,29.474261
66.080897,17.924217
66.232711,7.0486407
66.384699,11.600474
66.536862,9.6189322
66.689198,6.6334271
66.841709,7.3655274
66.994394,7.5799388
67.147254,3.2923478
67.300287,-0.38352025
67.453495,0.45821704
67.606876,-0.65302856
67.760432,-1.5290218
67.914162,5.4223943
68.068067,8.4208275
68.222145,-1.1925458
68.376398,-6.304
68.530825,-5.2247033
68.685426,-5.5571658
68.840201,-5.717074
68.995151,-3.6103101
69.150274,-5.8643251
69.305572,-6.6987269
69.461044,-6.8193977
69.616691,-7.4184946
69.772511,-7.6254291
69.928506,0.91273971
70.084674,14.611698
70.241017,3.5263485
70.397535,-7.3001723
70.554226,-4.6757073
70.711092,-1.3924134
70.868131,-0.9404867
71.025345,-0.7709075
71.182733,-0.35818564
71.340296,-0.47879172
71.498032,0.21629388
71.655943,0.48785546
71.814028,1.4888342
71.972287,1.6035438
72.13072,3.1378667
72.289327,4.8604303
72.448109,9.0771169
72.607065,14.423221
72.766195,17.196781
72.925499,17.30368
73.084977,14.77529
73.24463,13.376317
73.404457,11.32637
73.564458,6.170545
73.724633,3.3206082
73.884982,1.8902846
74.045506,0.87565266
74.206203,0.99828103
74.367075,-0.3300656
74.528121,-2.2152696
74.689342,-2.1318407
74.850736,-2.5189946
75.012305,-3.0002608
75.174048,-2.5403452
75.335965,3.5509484
75.498056,12.120679
75.660321,2.4080617
75.822761,-5.5790599
75.985375,-5.8249996
76.148163,-6.2199535
76.311125,-4.4188235
76.474261,5.2799534
76.637572,5.386746
76.801056,-4.4200145
76.964715,-5.9677789
77.128548,-3.978116
77.292556,-3.7686728
77.456737,10.291923
77.621093,25.803672
77.785623,11.135201
77.950327,-5.2821165
78.115205,-3.3463208
78.280257,-2.1789801
78.445484,3.5061802
78.610885,17.897395
78.77646,11.096626
78.942209,-1.9235787
79.108132,-1.7514541
79.27423,2.2169215
79.440502,6.6246851
79.606947,23.244386
79.773568,28.421122
79.940362,13.574501
80.10733,6.743739
80.274473,11.246483
80.44179,9.474889
80.609281,14.715233
80.776946,30.245945
80.944786,28.867025
81.112799,8.8843566
81.280987,-0.078531645
81.449349,5.0528702
81.617885,2.6236603
81.786596,3.1044267
81.95548,3.7892872
82.124539,0.49784952
82.293772,-1.381651
82.463179,-1.2452927
82.63276,-1.6577816
82.802516,-1.6544118
82.972446,-0.090085149
83.142549,-1.0197037
83.312828,-2.6864047
83.48328,-2.2352862
83.653906,-2.3565442
83.824707,-1.6619435
83.995682,-0.74756246
84.166831,-2.0134011
84.338154,-1.7810281
84.509651,-1.2347572
84.681323,0.19796078
84.853169,0.051496523
85.025189,-0.47934247
85.197383,-0.14749738
85.369751,-0.89806624
85.542294,-0.51144121
85.71501,-0.29742621
85.887901,0.79495915
86.060966,1.5108129
86.234206,1.4971939
86.407619,0.69920016
86.581207,0.18349835
86.754969,-1.3832449
86.928905,5.9440685
87.103015,28.510537
87.277299,28.833806
87.451758,6.7491722
87.626391,-3.2963075
87.801198,3.0346224
87.976179,7.3733345
88.151334,26.308064
88.326664,32.395674
88.502168,23.361654
88.677845,20.735416
88.853698,28.046372
89.029724,31.741581
89.205924,32.675944
89.382299,33.178874
89.558848,31.940566
89.735571,28.913962
89.912468,27.440239
90.08954,24.23312
90.266785,26.829863
90.444205,30.01478
90.621799,22.791792
90.799567,14.00796
90.97751,10.267203
91.155626,9.7577581
91.333917,26.589429
91.512382,33.068097
91.691021,19.554547
91.869834,4.1977996
92.048822,5.5704025
92.227984,5.4605915
92.407319,14.448759
92.586829,19.060394
92.766514,12.440596
92.946372,7.2246589
93.126405,2.8714056
93.306612,8.557307
93.486993,31.278441
93.667548,33.756378
93.848277,28.069547
94.029181,12.414028
94.210259,11.330997
94.391511,9.989081
94.572937,21.996124
94.754537,18.88938
94.936312,5.3747326
95.11826,2.8482591
95.300383,5.2942737
95.48268,6.9402272
95.665152,13.597884
95.847797,11.180971
96.030617,5.3365454
96.213611,1.8685294
96.396779,4.8004524
96.580121,27.379373
96.763637,32.734704
96.947328,32.168404
97.131193,10.307926
97.315232,5.9767993
97.499445,6.5318857
97.683832,7.369264
97.868394,8.4105028
98.053129,9.7967787
98.238039,10.743778
98.423123,11.682873
98.608382,11.131711
98.793814,13.200096
98.979421,10.821361
99.165202,8.183741
99.351157,7.412727
99.537286,7.4024364
99.723589,5.8469867
99.910067,6.1346133
100.09672,7.292767
100.28354,7.9018402
100.47055,8.60497
100.65772,9.3001957
100.84507,14.332615
101.03259,20.117915
101.22029,12.805114
101.40816,6.4569588
101.5962,4.7754088
101.78442,11.070268
101.97282,27.835655
102.16139,28.310785
102.35013,21.185854
102.53904,9.2530182
102.72813,13.704435
102.9174,21.536184
103.10684,29.885518
103.29645,30.462243
103.48624,24.325181
103.6762,19.239038
103.86633,20.435187
104.05664,21.003825
104.24713,16.921421
104.43779,10.972289
104.62862,5.8230959
104.81963,3.1601166
105.01081,3.626488
105.20216,13.22221
105.39369,13.186499
105.58539,0.57817742
105.77727,-5.5282442
105.96932,-4.1445308
106.16155,-1.6157803
106.35395,0.91290916
106.54652,-3.45258
106.73927,-7.4102871
106.93219,-7.2190356
107.12529,-6.2043156
107.31856,1.022108
107.51201,-1.5319216
107.70563,-5.9178053
107.89942,-9.8566175
108.09339,-8.7601229
108.28753,15.72462
108.48185,27.268198
108.67634,14.843163
108.871,-11.291665
109.06584,-10.297067
109.26085,-3.3573592
109.45604,5.4725576
109.6514,2.9299381
109.84694,-2.200904
110.04264,-8.5238902
110.23853,-1.7409814
110.43459,25.779195
110.63082,29.440561
110.82722,27.784292
111.02381,10.959408
111.22056,4.2600276
111.41749,4.4547773
111.61459,7.4809123
111.81187,2.1384325
112.00932,-2.309917
112.20695,-6.2327635
112.40475,0.87185359
112.60272,25.905895
112.80087,27.402695
112.99919,10.444605
113.19769,-6.8350411
113.39636,0.45787482
113.5952,4.0723721
113.79422,7.7182546
113.99342,0.14846348
114.19278,-5.311511
114.39233,-3.8930414
114.59204,-0.28632376
114.79193,6.8262889
114.992,5.2095025
115.19223,-2.8621732
115.39265,-4.5181499
115.59323,19.480788
115.794,28.915033
115.99493,29.870859
116.19604,25.352188
116.39732,13.813922
116.59878,12.024688
116.80041,24.596251
117.00222,27.144298
117.2042,13.731573
117.40635,1.9659189
117.60868,6.8041996
117.81119,20.866022
118.01386,29.696485
118.21672,23.977941
118.41974,10.180979
118.62294,7.9604992
118.82631,10.75964
119.02986,18.790167
119.23358,10.648157
119.43748,0.48263027
119.64155,-1.2985699
119.8458,1.6261249
120.05022,12.166519
120.25481,10.071631
120.45958,-1.1761849
120.66452,-5.4671255
120.86963,4.7125348
121.07492,18.382404
121.28039,8.0915014
121.48603,-5.9562512
121.69184,-6.1843832
121.89783,-4.3183849
122.10399,2.0182144
122.31032,3.6881597
122.51683,-3.9046275
122.72351,-8.3552947
122.93037,-6.2648149
123.1374,2.4060275
123.34461,7.7199778
123.55199,-3.8366897
123.75954,-9.8169161
123.96727,-7.8128583
124.17518,2.5754838
124.38325,8.2892866
124.5915,-4.3498812
124.79993,-9.4361374
125.00853,-7.149874
125.2173,3.8814579
125.42625,13.422564
125.63537,-2.1187117
125.84467,-10.358056
126.05414,-7.3503718
126.26378,-0.15448142
126.4736,7.2845168
126.6836,3.6725051
126.89376,3.7075228
127.10411,6.5503541
127.31462,10.106881
127.52531,13.63985
127.73618,6.5374947
127.94721,2.6664826
128.15843,3.9013233
128.36981,15.72437
128.58137,25.70425
128.79311,18.837041
129.00502,11.420784
129.2171,16.53783
129.42936,24.799945
129.64179,29.352226
129.8544,26.924086
130.06718,16.409642
130.28013,18.342227
130.49326,27.99243
130.70656,29.124956
130.92004,29.080982
131.13369,28.46443
131.34751,27.173338
131.56151,28.69006
131.77569,29.1244
131.99004,29.252828
132.20456,28.189069
132.41925,28.129203
132.63412,28.798718
132.84917,28.997617
133.06439,28.663152
133.27978,28.63454
133.49535,29.08433
133.71109,27.28311
133.927,28.077939
134.14309,22.762935
134.35936,16.083195
