,Intensity
9.1456339,-0.008525812
9.2021668,-0.047992486
9.2588739,-0.17373444
9.3157552,0.014248314
9.3728107,-0.11149519
9.4300403,-0.049004174
9.4874442,-0.025729618
9.5450222,-0.010298972
9.6027745,-0.065457335
9.6607009,0.083305097
9.7188015,0.020302051
9.7770763,0.04357274
9.8355253,0.035470108
9.8941485,0.050896113
9.9529458,-0.012110027
10.011917,0.026843844
10.071063,0.065796941
10.130383,0.089062991
10.189877,0.17507337
10.249545,-0.021269975
10.309388,0.1588565
10.369405,0.19780573
10.429596,-0.05344189
10.489961,0.056094029
10.5505,0.14209976
10.611213,0.000653744
10.672101,0.30626577
10.733163,-0.023417086
10.794399,0.16454634
10.855809,0.26623448
10.917393,0.10909832
10.979152,0.17941237
11.041085,0.19482368
11.103192,0.13964598
11.165473,0.15505575
11.227928,0.24889611
11.290558,-0.002362335
11.353361,0.49931962
11.416339,-0.12056782
11.479491,0.25562239
11.542818,0.25534124
11.606318,0.20800049
11.669993,0.23909035
11.733841,0.011355897
11.797864,0.38754224
11.862062,-0.059801597
11.926433,0.049716535
11.990979,0.3709986
12.055698,-0.15477893
12.120592,0.10375649
12.185661,0.30738918
12.250903,-0.092900481
12.316319,0.032299286
12.38191,0.11828259
12.447675,0.094461206
12.513614,-0.007792328
12.579727,-0.023772125
12.646015,0.062208089
12.712477,-0.071420313
12.779112,-0.040343607
12.845923,0.10837938
12.912907,-0.048780749
12.980065,0.029352461
13.047398,0.052582936
13.114905,-0.033991283
13.182586,-0.026448628
13.250441,0.020308939
13.31847,-0.034895051
13.386674,-0.058727265
13.455051,-0.019815155
13.523603,-0.21619794
13.592329,0.10506557
13.66123,-0.099161895
13.730304,-0.075939153
13.799553,0.15904752
13.868976,-0.12361364
13.938573,0.079998944
14.008344,-0.16344807
14.07829,0.00879041
14.148409,-0.085638547
14.218703,-0.023205532
14.289171,0.015697299
14.359813,-0.023832017
14.43063,-0.071205244
14.50162,0.006910953
14.572785,0.092869513
14.644124,-0.12705505
14.715637,0.045176471
14.787324,0.062767657
14.859186,-0.25691049
14.931221,0.10574988
15.003431,0.03702327
15.075815,-0.078776593
15.148374,0.13482088
15.221106,-0.13002745
15.294013,0.012952932
15.367094,-0.024473274
15.440349,0.094948836
15.513778,0.033964361
15.587381,-0.06625023
15.661159,0.12371683
15.735111,-0.14907564
15.809237,-0.045411948
15.883537,0.12098241
15.958011,0.01285254
16.03266,0.069414121
16.107482,0.024000488
16.182479,0.041317525
16.25765,-0.074713201
16.332996,0.060222037
16.408515,-0.079366958
16.484209,-0.022891951
16.560077,0.002196078
16.636119,-0.070718296
16.712335,-0.080946798
16.788725,-0.11476394
16.86529,-0.11726776
16.942029,-0.12767394
17.018942,-0.1695119
17.096029,-0.085918895
17.17329,-0.24552237
17.250726,-0.020871342
17.328335,-0.48647562
17.406119,-0.1678254
17.484077,0.056647942
17.56221,-0.47972225
17.640516,-0.020073246
17.718997,-0.093816798
17.797652,0.083360815
17.876481,-0.31206982
17.955484,0.19440111
18.034662,-0.099187198
18.114013,-0.071266101
18.193539,0.16051734
18.273239,0.2981239
18.353113,-0.050603269
18.433162,0.50257112
18.513384,0.85960784
18.593781,0.33134004
18.674352,0.19508713
18.755097,0.44300599
18.836016,0.26725347
18.91711,-0.16746453
18.998377,-0.10820686
19.079819,-0.40203232
19.161435,-0.97835268
19.243226,-0.6057954
19.32519,-0.82161538
19.407329,-1.2571852
19.489642,-0.90858318
19.572129,-1.4385545
19.65479,-1.3098443
19.737625,-1.5891192
19.820635,-1.6175557
19.903819,-1.5520164
19.987177,-1.7532858
20.070709,-1.3115599
20.154415,-1.0817407
20.238296,1.9400934
20.32235,7.730413
20.406579,2.626473
20.490982,1.3341558
20.57556,55.837775
20.660311,91.666742
20.745237,91.691646
20.830337,53.818369
20.915611,5.7096558
21.001059,11.145898
21.086681,10.103568
21.172478,3.2179581
21.258449,8.0890691
21.344594,8.7325871
21.430913,5.2818455
21.517406,6.0113541
21.604074,5.9956227
21.690915,5.6581807
21.777931,5.6500086
21.865121,4.073067
21.952486,2.6606893
22.040024,1.8834638
22.127737,1.317861
22.215624,1.3560378
22.303685,0.47642566
22.39192,0.5613774
22.480329,-0.15381283
22.568913,-0.65738032
22.657671,-0.50226624
22.746603,-0.93552941
22.835709,-0.83851812
22.924989,-1.3456527
23.014444,-1.7353646
23.104073,-1.568438
23.193876,-1.9585986
23.283853,-1.9568265
23.374004,-1.9944945
23.46433,-2.5657202
23.554829,-2.5646211
23.645503,-2.7049229
23.736351,-2.6493705
23.827373,-2.907768
23.91857,-3.3467819
24.009941,-3.2997457
24.101485,-3.7392083
24.193204,-3.7788952
24.285098,-3.8972378
24.377165,-4.0471773
24.469407,-4.0640078
24.561822,-4.3163567
24.654412,-4.5689299
24.747176,-4.9158451
24.840115,-4.5727886
24.933227,-5.0221133
25.026514,-5.1265642
25.119975,-5.1292787
25.21361,-5.0380998
25.307419,-4.0765571
25.401403,-2.3152387
25.49556,4.4027182
25.589892,30.806725
25.684398,57.053645
25.779078,18.594458
25.873933,26.723283
25.968961,86.593059
26.064164,88.188101
26.159541,88.065272
26.255092,87.942219
26.350818,87.630706
26.446717,85.083674
26.542791,82.269752
26.639039,83.110507
26.735461,85.660842
26.832057,85.724678
26.928828,85.560838
27.025772,85.420304
27.122891,85.326604
27.220184,85.020915
27.317652,84.738531
27.415293,84.055923
27.513109,83.647601
27.611098,81.552779
27.709262,79.245969
27.807601,76.170307
27.906113,69.910106
28.0048,61.681054
28.10366,54.620405
28.202695,50.924238
28.301904,47.408238
28.401288,46.252799
28.500845,45.716743
28.600577,44.011835
28.700483,42.67533
28.800563,43.605268
28.900817,42.684001
29.001246,40.327215
29.101848,40.291774
29.202625,40.577677
29.303576,40.808454
29.404701,40.058614
29.506001,39.536001
29.607474,38.981791
29.709122,34.945004
29.810944,35.111914
29.91294,35.82762
30.01511,34.558787
30.117455,36.026985
30.219974,38.467508
30.322666,39.135257
30.425534,36.492978
30.528575,33.223023
30.63179,30.250884
30.73518,29.043226
30.838744,27.772599
30.942482,26.799786
31.046394,26.60322
31.15048,26.978979
31.254741,26.648631
31.359176,25.19649
31.463785,24.520595
31.568568,25.781731
31.673525,26.956368
31.778657,27.244506
31.883963,27.524576
31.989442,27.39658
32.095097,26.727182
32.200925,26.959521
32.306927,25.819086
32.413104,26.301957
32.519455,27.474799
32.62598,27.219966
32.732679,26.094321
32.839553,25.376294
32.9466,24.054121
33.053822,21.657215
33.161218,21.299299
33.268788,21.764689
33.376532,19.516129
33.484451,18.53009
33.592544,23.575198
33.700811,28.910279
33.809252,27.429449
33.917867,28.999375
34.026657,35.596528
34.13562,38.366006
34.244758,37.46467
34.35407,37.127817
34.463556,34.484857
34.573217,31.167162
34.683052,27.378655
34.79306,23.236983
34.903243,19.502929
35.013601,17.337279
35.124132,16.049836
35.234838,13.836678
35.345717,13.254668
35.456771,12.554787
35.567999,11.023309
35.679402,9.9072928
35.790978,12.689092
35.902729,12.207921
36.014654,8.855938
36.126753,7.0252992
36.239026,7.0689459
36.351474,6.1084466
36.464095,5.7751741
36.576891,4.4142262
36.689861,4.1746226
36.803005,3.4563633
36.916324,3.2163111
37.029816,3.0701522
37.143483,2.0061219
37.257324,1.7418673
37.371339,1.9009178
37.485529,1.0166067
37.599892,1.0497183
37.71443,1.0277036
37.829142,0.50350388
37.944028,0.065354298
38.059088,-0.21615686
38.174323,-0.019302336
38.289731,-0.06547719
38.405314,0.068847987
38.521071,-0.48691504
38.637002,-0.51708
38.753108,-0.44517629
38.869387,-0.84375295
38.985841,-0.76379036
39.102469,-0.75430814
39.219271,-0.84667882
39.336248,-0.44482398
39.453398,-0.80364558
39.570723,-0.63686911
39.688222,-0.39939653
39.805895,-0.1461298
39.923742,-0.42608853
40.041764,-0.50986095
40.15996,0.049611754
40.278329,-0.1986508
40.396873,0.36103765
40.515592,0.43455947
40.634484,0.092502889
40.753551,0.23682869
40.872792,0.38910551
40.992207,0.44737255
41.111796,-0.7621836
41.231559,-1.8708211
41.351497,-1.9922653
41.471608,-3.2755359
41.591894,-3.7206329
41.712355,-4.7001053
41.832989,-5.8766983
41.953797,-6.3719803
42.07478,-7.0643829
42.195937,-8.0637099
42.317268,-8.9150594
42.438773,-8.9203921
42.560453,-5.5542179
42.682306,5.6383652
42.804334,20.398534
42.926536,-0.30116347
43.048912,1.2020189
43.171463,59.33161
43.294187,60.142512
43.417086,60.050412
43.540159,57.533739
43.663406,47.212103
43.786828,37.360014
43.910423,22.597078
44.034193,12.10761
44.158137,14.440629
44.282255,12.764764
44.406547,10.632954
44.531014,17.033435
44.655654,24.970129
44.780469,30.615585
44.905458,32.965882
45.030621,32.319057
45.155959,28.745701
45.28147,28.230126
45.407156,39.337038
45.533016,29.611536
45.65905,5.688913
45.785259,-1.4190657
45.911641,1.7385803
46.038198,-0.061678609
46.164929,-2.8904305
46.291834,-4.5045383
46.418913,-4.8726293
46.546167,-3.7045074
46.673595,-3.7295845
46.801196,-4.7282527
46.928972,-3.3436493
47.056923,-1.7012644
47.185047,1.4694902
47.313346,4.327446
47.441819,4.7308554
47.570466,10.507169
47.699287,11.272074
47.828282,2.5314521
47.957452,-0.59312814
48.086795,0.65911779
48.216313,3.9038761
48.346006,0.74114687
48.475872,-0.26436409
48.605912,25.334402
48.736127,38.925681
48.866516,36.689864
48.997079,18.172049
49.127816,26.062434
49.258728,36.949252
49.389813,38.456034
49.521073,39.437681
49.652507,39.988311
49.784115,41.080473
49.915898,41.647501
50.047854,40.497237
50.179985,40.382623
50.31229,39.491893
50.444769,36.876029
50.577423,34.13503
50.71025,32.641446
50.843252,40.999198
50.976428,40.400442
51.109778,30.225572
51.243302,26.223605
51.377001,28.771015
51.510873,27.02074
51.64492,23.106115
51.779141,19.623218
51.913536,18.736755
52.048106,16.03104
52.182849,12.651171
52.317767,9.9304805
52.452859,8.1905379
52.588125,6.976441
52.723566,5.5274055
52.85918,5.4277452
52.994969,2.8656954
53.130932,0.59419716
53.267069,-0.4298867
53.40338,-1.4771444
53.539866,-2.2573799
53.676525,-2.1039266
53.813359,-2.028549
53.950367,-4.0862758
54.08755,-5.7988981
54.224906,-5.6370043
54.362437,-5.3888295
54.500141,-5.3759425
54.63802,-5.6454021
54.776074,-6.2207376
54.914301,-5.8156746
55.052703,-4.8066837
55.191278,-4.5270981
55.330028,-5.0788787
55.468952,-6.775751
55.608051,-6.7000679
55.747323,-7.7145744
55.88677,-7.5290746
56.026391,-7.1710194
56.166186,-7.5894284
56.306155,-7.6941055
56.446298,-7.4144625
56.586616,-6.9073621
56.727108,-6.6120201
56.867774,-5.1402011
57.008614,-2.8683758
57.149629,-1.7181126
57.290817,-0.44235294
57.43218,-0.36546741
57.573717,1.1307728
57.715428,3.8346029
57.857313,6.7970034
57.999373,7.4532684
58.141607,8.5641822
58.284014,8.6552349
58.426597,5.5303482
58.569353,3.5659926
58.712283,3.6798152
58.855388,5.0326003
58.998667,5.1223871
59.14212,6.2315286
59.285747,4.9717895
59.429548,4.6059149
59.573524,5.1339047
59.717674,5.928308
59.861998,6.7930463
60.006496,7.0614531
60.151168,6.5688223
60.296015,5.2053501
60.441036,4.7828013
60.58623,4.8384306
60.7316,-0.14933054
60.877143,-4.235384
61.02286,-6.337377
61.168752,-5.4357016
61.314818,-4.4401617
61.461058,-4.2762475
61.607472,-2.1674885
61.754061,-3.5883944
61.900823,-3.3703378
62.04776,2.0631519
62.194871,4.3277609
62.342156,6.0117246
62.489616,12.079749
62.637249,35.653402
62.785057,30.348371
62.933039,2.7528909
63.081195,-4.2075486
63.229525,1.3180333
63.37803,-2.5997752
63.526708,-4.6433271
63.675561,13.281495
63.824588,16.664888
63.97379,0.14214516
64.123165,1.8309139
64.272715,13.182174
64.422439,15.984162
64.572337,20.236877
64.722409,29.814829
64.872655,33.494489
65.023076,22.664092
65.17367,19.449127
65.324439,22.720184
65.475383,17.379224
65.6265,19.46546
65.777791,36.469091
65.929257,37.848939
66.080897,30.99324
66.232711,13.823563
66.384699,14.967357
66.536862,8.6834475
66.689198,3.1051671
66.841709,11.691339
66.994394,16.441964
67.147254,3.7021401
67.300287,-1.0457805
67.453495,1.9864379
67.606876,-4.8796362
67.760432,-2.0518457
67.914162,32.603143
68.068067,33.885329
68.222145,22.775105
68.376398,-5.1275294
68.530825,-2.1978318
68.685426,-5.432853
68.840201,-12.589456
68.995151,-9.5343068
69.150274,-7.0281904
69.305572,-11.157381
69.461044,-13.812075
69.616691,-13.31384
69.772511,-12.886207
69.928506,-10.207607
70.084674,-1.5760776
70.241017,-5.5171107
70.397535,-9.6934508
70.554226,-7.1247058
70.711092,-1.77166
70.868131,-0.08137232
71.025345,1.412824
71.182733,1.9030858
71.340296,1.7423543
71.498032,-1.9634882
71.655943,-0.88502995
71.814028,1.2443958
71.972287,2.3777301
72.13072,3.6365417
72.289327,7.8129874
72.448109,17.628636
72.607065,28.71486
72.766195,29.989306
72.925499,30.369621
73.084977,28.600904
73.24463,25.545899
73.404457,23.573235
73.564458,17.388793
73.724633,11.753357
73.884982,10.831634
74.045506,8.9138197
74.206203,6.7371688
74.367075,6.1369756
74.528121,3.5524557
74.689342,0.74831505
74.850736,0.038279062
75.012305,-2.2560836
75.174048,-3.0759494
75.335965,3.5159366
75.498056,17.95879
75.660321,6.2682971
75.822761,-8.9673068
75.985375,-9.3401785
76.148163,-9.1954161
76.311125,-7.7094902
76.474261,11.409439
76.637572,12.991202
76.801056,-4.1092981
76.964715,-11.03716
77.128548,-7.8629719
77.292556,-7.8965375
77.456737,3.8582214
77.621093,24.78954
77.785623,10.215066
77.950327,-8.6808877
78.115205,-7.8747911
78.280257,-5.9862524
78.445484,-2.0662518
78.610885,21.555799
78.77646,20.558331
78.942209,-1.3723809
79.108132,-9.5147682
79.27423,-5.0060858
79.440502,-3.6816278
79.606947,11.415469
79.773568,19.100889
79.940362,3.7667918
80.10733,0.52690105
80.274473,4.6047467
80.44179,-1.1761419
80.609281,16.760706
80.776946,35.034898
80.944786,35.41114
81.112799,34.454138
81.280987,26.869774
81.449349,19.716873
81.617885,4.4150405
81.786596,0.73682714
81.95548,9.2547815
82.124539,-1.3487435
82.293772,-8.0933556
82.463179,-6.2261138
82.63276,-6.9156453
82.802516,-0.53057781
82.972446,4.7722261
83.142549,-4.9288023
83.312828,-7.5395453
83.48328,-4.2992186
83.653906,-3.1686066
83.824707,-3.1281013
83.995682,-2.4835851
84.166831,-3.2193718
84.338154,-2.974677
84.509651,-1.529893
84.681323,-0.13207843
84.853169,0.23153208
85.025189,0.66557468
85.197383,-1.3789702
85.369751,-0.86680851
85.542294,1.2687265
85.71501,1.8119484
85.887901,3.3197202
86.060966,3.7763554
86.234206,2.3112658
86.407619,2.8695495
86.581207,2.5257163
86.754969,0.64447206
86.928905,6.4885619
87.103015,30.936417
87.277299,30.270391
87.451758,8.7806788
87.626391,-4.5680128
87.801198,1.6909826
87.976179,4.3262924
88.151334,23.675172
88.326664,29.408208
88.502168,13.015599
88.677845,6.5051862
88.853698,14.033833
89.029724,16.660363
89.205924,21.443599
89.382299,22.509033
89.558848,17.911565
89.735571,15.588451
89.912468,12.802435
90.08954,9.9064595
90.266785,19.857387
90.444205,27.580707
90.621799,12.731321
90.799567,0.61903513
90.97751,-1.4306623
91.155626,0.19791554
91.333917,22.93222
91.512382,30.24676
91.691021,12.196438
91.869834,-5.4148247
92.048822,-3.1517335
92.227984,-0.32409245
92.407319,27.256334
92.586829,30.209153
92.766514,16.997109
92.946372,0.9613808
93.126405,-0.41568045
93.306612,7.3365139
93.486993,29.237572
93.667548,30.362003
93.848277,29.705886
94.029181,17.190789
94.210259,15.428477
94.391511,11.454245
94.572937,23.385738
94.754537,20.830801
94.936312,7.9306098
95.11826,2.5283016
95.300383,6.8277981
95.48268,11.05655
95.665152,22.516519
95.847797,19.184174
96.030617,10.126183
96.213611,6.3935267
96.396779,8.9979688
96.580121,19.257157
96.763637,25.712267
96.947328,19.633887
97.131193,7.2494696
97.315232,6.42568
97.499445,7.6880087
97.683832,11.679593
97.868394,16.698472
98.053129,15.576019
98.238039,18.374978
98.423123,18.734565
98.608382,18.537134
98.793814,19.382683
98.979421,18.659449
99.165202,16.116451
99.351157,16.490944
99.537286,16.379006
99.723589,15.03554
99.910067,14.484074
100.09672,14.434413
100.28354,15.937537
100.47055,16.891485
100.65772,17.570767
100.84507,18.618521
101.03259,19.054353
101.22029,15.49003
101.40816,12.254962
101.5962,12.478562
101.78442,12.309848
101.97282,18.007646
102.16139,18.968032
102.35013,15.84983
102.53904,13.641277
102.72813,13.856096
102.9174,17.662917
103.10684,20.708797
103.29645,20.656481
103.48624,14.251068
103.6762,12.543539
103.86633,12.051539
104.05664,10.453501
104.24713,9.7964835
104.43779,5.5393097
104.62862,0.97609739
104.81963,-1.0068789
105.01081,-0.088050525
105.20216,11.614935
105.39369,10.635412
105.58539,-3.6854434
105.77727,-9.5280239
105.96932,-7.111937
106.16155,-2.4842415
106.35395,1.6491801
106.54652,-5.4802994
106.73927,-10.994249
106.93219,-11.120119
107.12529,-3.0108514
107.31856,16.839437
107.51201,16.791529
107.70563,-0.82600691
107.89942,-14.420015
108.09339,-9.4728493
108.28753,11.991962
108.48185,16.978341
108.67634,15.384326
108.871,-3.6998873
109.06584,-4.619396
109.26085,-3.9310633
109.45604,5.0082481
109.6514,1.7750089
109.84694,-4.9484281
110.04264,-10.432651
110.23853,-4.2541306
110.43459,15.626349
110.63082,17.036239
110.82722,15.638284
111.02381,5.9579738
111.22056,2.2776624
111.41749,1.6875455
111.61459,4.3601719
111.81187,0.075933999
112.00932,-3.7298742
112.20695,-6.6964685
112.40475,-2.5258094
112.60272,14.601711
112.80087,16.348837
112.99919,4.3312557
113.19769,-6.1569155
113.39636,-0.19018634
113.5952,3.6667372
113.79422,5.9707179
113.99342,-1.1292246
114.19278,-5.2644629
114.39233,-4.8428402
114.59204,-0.57023866
114.79193,8.5102043
114.992,10.547508
115.19223,3.7612813
115.39265,-2.319065
115.59323,16.251567
115.794,16.798669
115.99493,18.208513
116.19604,17.892866
116.39732,16.581139
116.59878,16.375293
116.80041,16.741993
117.00222,17.861634
117.2042,18.196959
117.40635,16.830321
117.60868,14.020545
117.81119,15.336257
118.01386,16.777458
118.21672,16.540225
118.41974,9.3618148
118.62294,6.5990889
118.82631,8.6991064
119.02986,13.034416
119.23358,8.5148227
119.43748,2.8501294
119.64155,0.5422971
119.8458,3.6070122
120.05022,11.424667
120.25481,10.261928
120.45958,-0.95571528
120.66452,-4.0243402
120.86963,0.50703325
121.07492,6.4266403
121.28039,4.9815398
121.48603,-4.0870917
121.69184,-7.5792544
121.89783,-5.1184775
122.10399,2.730533
122.31032,4.8618948
122.51683,-3.0224314
122.72351,-9.3401124
122.93037,-7.2108636
123.1374,3.6633544
123.34461,11.345287
123.55199,-1.1611454
123.75954,-13.306922
123.96727,-9.6175335
124.17518,4.063883
124.38325,10.482425
124.5915,-1.7972002
124.79993,-10.618131
125.00853,-4.7254658
125.2173,13.104326
125.42625,14.839871
125.63537,10.5596
125.84467,-3.5090343
126.05414,-2.4170134
126.26378,4.6513492
126.4736,10.590171
126.6836,9.7602365
126.89376,10.381153
127.10411,10.201941
127.31462,10.97162
127.52531,12.431366
127.73618,11.318434
127.94721,10.275961
128.15843,10.566693
128.36981,11.633766
128.58137,12.261495
128.79311,12.638114
129.00502,11.626369
129.2171,11.289005
129.42936,11.524061
129.64179,11.56291
129.8544,11.60163
130.06718,11.334339
130.28013,10.713977
130.49326,10.760153
130.70656,12.084632
130.92004,11.926629
131.13369,11.768497
131.34751,10.300432
131.56151,10.244002
131.77569,11.293327
131.99004,11.134679
132.20456,10.975902
132.41925,10.699349
132.63412,9.92855
132.84917,10.498798
133.06439,10.339506
133.27978,10.180084
133.49535,9.0009263
133.71109,8.7314431
133.927,8.7128115
134.14309,8.4587567
