,Intensity
5.2299697,0.080539748
5.2727417,-0.078076509
5.3156879,0.084868721
5.3588083,-0.089448093
5.4021029,0.026424031
5.4455717,0.15797529
5.4892146,-0.17322569
5.5330318,0.20929167
5.5770231,0.14474308
5.6211886,-0.04530286
5.6655283,0.30582053
5.7100422,0.14713287
5.7547303,0.043340018
5.7995926,0.27679493
5.8446291,0.039654465
5.8898397,0.20250686
5.9352245,0.14574427
5.9807836,0.25368042
6.0265168,0.2282761
6.0724242,0.1950215
6.1185058,0.3813676
6.1647616,0.018686949
6.2111916,0.36972465
6.2577957,0.093304229
6.3045741,0.2247198
6.3515266,0.37965765
6.3986533,0.15811777
6.4459543,0.27382564
6.4934294,0.16991854
6.5410787,0.05816115
6.5889021,0.30718094
6.6368998,-0.11047308
6.6850717,0.50715987
6.7334177,0.24635431
6.781938,0.10318867
6.8306324,0.52472177
6.879501,0.075659498
6.9285438,0.26972734
6.9777608,0.10300372
7.027152,0.32842982
7.0767174,0.10678996
7.1264569,0.41063316
7.1763707,0.12623392
7.2264586,0.092807929
7.2767207,0.16133558
7.327157,0.40240512
7.3777675,0.023859664
7.4285522,0.3668757
7.4795111,-0.019527174
7.5306442,0.34700399
7.5819514,-0.000197478
7.6334329,0.10749587
7.6850885,0.27792718
7.7369183,-0.11635453
7.7889223,0.41484681
7.8411005,0.098982185
7.8934529,0.073306498
7.9459795,0.35350602
7.9986802,-0.21336042
8.0515552,0.24721698
8.1046043,0.041120573
8.1578277,0.007566043
8.2112252,0.19361221
8.2647969,-0.1144664
8.3185428,0.071565488
8.3724629,-0.032605842
8.4265572,-0.058352941
8.4808256,0.09835279
8.5352683,-0.24690277
8.5898851,-0.035296083
8.6446761,-0.043297746
8.6996413,-0.082672462
8.7547808,-0.035773173
8.8100943,-0.03593321
8.8655821,-0.16158395
8.9212441,-0.10684303
8.9770803,-0.02857321
9.0330906,-0.13069605
9.0892751,-0.11517233
9.1456339,-0.036904021
9.2021668,-0.10765582
9.2588739,-0.076447342
9.3157552,-0.084455053
9.3728107,-0.037561307
9.4300403,-0.084785712
9.4874442,-0.11632435
9.5450222,0.001156123
9.6027745,-0.085285481
9.6607009,-0.10898249
9.7188015,0.1418298
9.7770763,-0.023044687
9.8355253,-0.078115757
9.8941485,0.10994992
9.9529458,-0.11767117
10.011917,-0.039410423
10.071063,0.093751785
10.130383,0.046521332
10.189877,0.1718394
10.249545,0.02264715
10.309388,0.12443479
10.369405,0.14779056
10.429596,-0.048462021
10.489961,0.17881431
10.5505,0.17079601
10.611213,0.013757606
10.672101,0.20965987
10.733163,0.17811065
10.794399,0.044600148
10.855809,0.13069698
10.917393,0.04424429
10.979152,0.12249698
11.041085,0.16153348
11.103192,0.20056947
11.165473,0.184703
11.227928,0.16099288
11.290558,0.19218423
11.353361,0.15278683
11.416339,0.20750658
11.479491,0.097519943
11.542818,0.1757681
11.606318,0.073623586
11.669993,0.30873348
11.733841,-0.091451258
11.797864,0.33973605
11.862062,0.010138549
11.926433,0.29230525
11.990979,-0.060822679
12.055698,0.080166539
12.120592,0.072135645
12.185661,0.087633659
12.250903,-0.092947262
12.316319,0.31470661
12.38191,-0.038424342
12.447675,0.031973617
12.513614,0.055312248
12.579727,0.14923861
12.646015,-0.062717883
12.712477,0.10179571
12.779112,0.054544087
12.845923,-0.016237449
12.912907,-0.008588116
12.980065,0.046119537
13.047398,0.077297274
13.114905,-0.11113334
13.182586,0.084749275
13.250441,-0.040937245
13.31847,-0.017604662
13.386674,-0.049174543
13.455051,0.036902131
13.523603,-0.14368837
13.592329,-0.19094603
13.66123,0.10689383
13.730304,-0.0580119
13.799553,0.082964215
13.868976,-0.058413116
13.938573,-0.035085068
14.008344,0.00392875
14.07829,-0.082548131
14.148409,0.01136664
14.218703,-0.082954387
14.289171,0.010959376
14.359813,0.010754989
14.43063,-0.091410687
14.50162,0.002501564
14.572785,-0.15456708
14.644124,-0.0528127
14.715637,0.041098039
14.787324,-0.090025545
14.859186,0.053346986
14.931221,-0.00721574
15.003431,0.018482356
15.075815,0.052009901
15.148374,0.014935523
15.221106,0.048435691
15.294013,-0.067097436
15.367094,0.021277317
15.440349,-0.047224364
15.513778,-0.060837771
15.587381,0.11377043
15.661159,-0.095948789
15.735111,0.10216144
15.809237,-0.005624364
15.883537,-0.034992487
15.958011,0.014057074
16.03266,0.016034123
16.107482,0.12780141
16.182479,-0.11338618
16.25765,-0.080077644
16.332996,0.086550535
16.408515,-0.10761929
16.484209,0.11388347
16.560077,0.12360784
16.636119,-0.061627991
16.712335,0.058989466
16.788725,-0.094931942
16.86529,-0.11554908
16.942029,-0.026391355
17.018942,-0.13334112
17.096029,-0.044241524
17.17329,-0.13556314
17.250726,-0.077894213
17.328335,-0.090842582
17.406119,-0.19009452
17.484077,0.22827154
17.56221,-0.098489507
17.640516,0.13158313
17.718997,0.2753522
17.797652,0.081837308
17.876481,0.35103845
17.955484,0.36923014
18.034662,0.23053002
18.114013,0.22513417
18.193539,0.40010142
18.273239,0.22994157
18.353113,0.5538703
18.433162,0.82286801
18.513384,0.85654255
18.593781,0.79607037
18.674352,1.0257652
18.755097,0.62013687
18.836016,0.28506771
18.91711,0.56957732
18.998377,-0.000844083
19.079819,-0.077176903
19.161435,0.32489259
19.243226,-0.10443953
19.32519,-0.40046738
19.407329,-0.28083802
19.489642,-0.074963203
19.572129,-0.41029392
19.65479,-0.42408507
19.737625,-0.23398372
19.820635,-0.49881339
19.903819,-0.58327996
19.987177,-0.32267756
20.070709,-0.39935912
20.154415,-0.20940307
20.238296,0.25503372
20.32235,0.91551988
20.406579,0.054408347
20.490982,0.36973834
20.57556,14.465431
20.660311,32.333644
20.745237,14.209672
20.830337,1.1758658
20.915611,1.467521
21.001059,1.9630688
21.086681,1.8389797
21.172478,1.5972145
21.258449,1.802479
21.344594,1.1292831
21.430913,1.1776267
21.517406,1.3357452
21.604074,1.172266
21.690915,0.96169899
21.777931,0.9471813
21.865121,0.86988944
21.952486,0.94943128
22.040024,0.54266954
22.127737,0.62215325
22.215624,0.33298044
22.303685,0.035935442
22.39192,-0.010158229
22.480329,0.037836685
22.568913,-0.14949158
22.657671,-0.31331949
22.746603,-0.045803922
22.835709,-0.31582042
22.924989,-0.53152414
23.014444,-0.99879741
23.104073,-1.4980324
23.193876,-1.8253075
23.283853,-2.2159169
23.374004,-2.3796645
23.46433,-2.7714523
23.554829,-3.3128488
23.645503,-3.3764031
23.736351,-4.0758407
23.827373,-4.00724
23.91857,-4.3078559
24.009941,-4.718865
24.101485,-4.9814436
24.193204,-5.5740231
24.285098,-5.5867996
24.377165,-6.2276163
24.469407,-6.5082378
24.561822,-6.6090564
24.654412,-7.2830131
24.747176,-7.1340296
24.840115,-7.6130862
24.933227,-8.0456732
25.026514,-8.1102219
25.119975,-8.3322225
25.21361,-7.511675
25.307419,-5.3505403
25.401403,-1.5037201
25.49556,18.271923
25.589892,72.580309
25.684398,79.915558
25.779078,41.250218
25.873933,67.16468
25.968961,80.662867
26.064164,80.278112
26.159541,80.026101
26.255092,79.648011
26.350818,79.386979
26.446717,79.023396
26.542791,78.651382
26.639039,78.474856
26.735461,77.96833
26.832057,77.735725
26.928828,77.400569
27.025772,76.97855
27.122891,76.830451
27.220184,76.375881
27.317652,76.085427
27.415293,75.723797
27.513109,75.361577
27.611098,75.100728
27.709262,74.745173
27.807601,74.334127
27.906113,73.671511
28.0048,73.290659
28.10366,72.775884
28.202695,71.899736
28.301904,71.219077
28.401288,70.718221
28.500845,70.295207
28.600577,69.267683
28.700483,68.357217
28.800563,67.19518
28.900817,65.365889
29.001246,62.869341
29.101848,60.458478
29.202625,57.992125
29.303576,55.752633
29.404701,53.787062
29.506001,51.569921
29.607474,48.136505
29.709122,45.424069
29.810944,43.024768
29.91294,39.620957
30.01511,37.432244
30.117455,35.776274
30.219974,34.951087
30.322666,33.474331
30.425534,31.118555
30.528575,29.609248
30.63179,27.699352
30.73518,26.502592
30.838744,25.415048
30.942482,25.832796
31.046394,25.104857
31.15048,25.678289
31.254741,26.909957
31.359176,28.211623
31.463785,29.904856
31.568568,32.687697
31.673525,34.105243
31.778657,34.071219
31.883963,34.318959
31.989442,37.177874
32.095097,38.020514
32.200925,38.846879
32.306927,39.719713
32.413104,39.82333
32.519455,40.083221
32.62598,37.738602
32.732679,35.581628
32.839553,33.769164
32.9466,32.693365
33.053822,33.562075
33.161218,34.045882
33.268788,31.917335
33.376532,31.984278
33.484451,32.717298
33.592544,34.963454
33.700811,36.777649
33.809252,38.614783
33.917867,43.274858
34.026657,46.985325
34.13562,47.942261
34.244758,47.392725
34.35407,47.022993
34.463556,44.558553
34.573217,40.783721
34.683052,35.031828
34.79306,30.589151
34.903243,26.875296
35.013601,24.525558
35.124132,23.296799
35.234838,21.824314
35.345717,18.986534
35.456771,18.414831
35.567999,16.015088
35.679402,15.983384
35.790978,16.209914
35.902729,14.177031
36.014654,12.433755
36.126753,11.152635
36.239026,10.694455
36.351474,9.9611761
36.464095,7.8547591
36.576891,7.5124588
36.689861,7.7421184
36.803005,6.1358947
36.916324,6.9133956
37.029816,5.274621
37.143483,4.5450612
37.257324,4.371775
37.371339,3.3429976
37.485529,2.9724546
37.599892,2.4366165
37.71443,1.7433265
37.829142,0.79846698
37.944028,-0.12345232
38.059088,-0.35576471
38.174323,-1.0012118
38.289731,-0.82290769
38.405314,-0.40908771
38.521071,-0.4656342
38.637002,-0.36509618
38.753108,-0.099630507
38.869387,-0.13198228
38.985841,0.039809274
39.102469,-0.11758917
39.219271,-0.54927564
39.336248,-0.16505408
39.453398,-0.015904864
39.570723,-0.44692604
39.688222,-0.47772545
39.805895,-0.60242074
39.923742,-0.81316877
40.041764,-0.43545975
40.15996,-1.1006662
40.278329,-1.1146705
40.396873,-0.75982559
40.515592,-1.0243668
40.634484,-0.74750967
40.753551,-0.88611711
40.872792,-1.2362675
40.992207,-0.97443137
41.111796,-1.4001431
41.231559,-1.786928
41.351497,-1.8838055
41.471608,-2.4986189
41.591894,-1.9843093
41.712355,-1.8859747
41.832989,-1.8977328
41.953797,-0.86664251
42.07478,-1.2476057
42.195937,-2.6719948
42.317268,-2.0966728
42.438773,3.4979683
42.560453,25.288399
42.682306,42.05109
42.804334,42.805649
42.926536,39.497174
43.048912,41.709979
43.171463,42.965633
43.294187,42.966096
43.417086,42.699603
43.540159,42.362233
43.663406,42.142222
43.786828,42.070941
43.910423,41.81898
44.034193,41.66869
44.158137,41.518112
44.282255,41.351559
44.406547,40.870991
44.531014,40.154841
44.655654,39.861931
44.780469,40.31383
44.905458,40.232108
45.030621,40.024606
45.155959,39.667796
45.28147,39.530305
45.407156,39.933702
45.533016,39.395633
45.65905,39.045511
45.785259,38.185296
45.911641,37.740479
46.038198,30.667922
46.164929,23.469586
46.291834,25.572922
46.418913,26.005381
46.546167,25.904218
46.673595,25.653747
46.801196,25.324555
46.928972,26.155859
47.056923,28.375109
47.185047,30.578385
47.313346,31.659803
47.441819,30.529167
47.570466,30.229615
47.699287,30.39252
47.828282,27.417881
47.957452,23.627267
48.086795,21.208913
48.216313,20.547133
48.346006,19.422319
48.475872,18.140354
48.605912,28.28555
48.736127,32.704968
48.866516,32.073117
48.997079,30.656663
49.127816,31.286979
49.258728,31.736615
49.389813,31.448706
49.521073,31.278156
49.652507,31.028886
49.784115,30.865602
49.915898,30.529479
50.047854,30.451892
50.179985,30.068133
50.31229,29.950752
50.444769,29.503671
50.577423,26.95434
50.71025,25.957661
50.843252,28.45089
50.976428,28.622262
51.109778,25.10707
51.243302,19.238648
51.377001,18.993467
51.510873,18.387212
51.64492,15.937532
51.779141,12.844426
51.913536,12.143187
52.048106,8.9553857
52.182849,5.6261189
52.317767,4.1475437
52.452859,2.5039738
52.588125,1.652272
52.723566,0.063026506
52.85918,0.26172754
52.994969,-0.36338961
53.130932,-2.3142857
53.267069,-1.7321373
53.40338,-1.9973365
53.539866,-2.294197
53.676525,-2.2619345
53.813359,-1.5868235
53.950367,-0.48025745
54.08755,-0.9660468
54.224906,-0.92654451
54.362437,-0.24410353
54.500141,0.085197714
54.63802,-0.51903294
54.776074,0.17065549
54.914301,1.0405375
55.052703,1.9572798
55.191278,1.9561765
55.330028,1.1391883
55.468952,0.45533491
55.608051,-0.55028568
55.747323,0.25565987
55.88677,0.16728922
56.026391,0.11009255
56.166186,0.21740321
56.306155,-0.48332784
56.446298,0.72946805
56.586616,0.8753987
56.727108,1.2250524
56.867774,1.9588212
57.008614,3.1551365
57.149629,4.5159592
57.290817,4.1824657
57.43218,5.2605383
57.573717,7.3266477
57.715428,8.8435388
57.857313,9.2700354
57.999373,10.315941
58.141607,10.726354
58.284014,9.8738238
58.426597,8.9505065
58.569353,7.5015004
58.712283,8.177786
58.855388,8.7205396
58.998667,7.6474084
59.14212,7.9309414
59.285747,7.7829033
59.429548,6.4817255
59.573524,6.7332903
59.717674,7.6905388
59.861998,8.2397457
60.006496,7.816205
60.151168,6.4669755
60.296015,5.203822
60.441036,6.9600777
60.58623,5.4926055
60.7316,2.5190524
60.877143,-0.32920914
61.02286,-1.8129633
61.168752,-1.1165239
61.314818,-0.74185169
61.461058,-0.65757411
61.607472,0.52454413
61.754061,1.2515618
61.900823,5.2019104
62.04776,6.7912761
62.194871,8.2392667
62.342156,7.867451
62.489616,13.150339
62.637249,15.985969
62.785057,13.825322
62.933039,6.3076141
63.081195,5.5897075
63.229525,5.8049357
63.37803,2.9689849
63.526708,4.4230316
63.675561,10.80237
63.824588,9.0481765
63.97379,6.7526079
64.123165,9.5235075
64.272715,12.043228
64.422439,12.758829
64.572337,12.650701
64.722409,12.432571
64.872655,12.43385
65.023076,11.666304
65.17367,11.220127
65.324439,10.648261
65.475383,9.1114916
65.6265,10.100013
65.777791,11.307944
65.929257,10.978422
66.080897,9.0408578
66.232711,4.1070167
66.384699,3.9180751
66.536862,1.9093271
66.689198,0.22194909
66.841709,3.4363333
66.994394,2.4465975
67.147254,-2.088435
67.300287,0.35672608
67.453495,0.45659059
67.606876,-4.9182533
67.760432,5.8165082
67.914162,9.2883261
68.068067,9.1756316
68.222145,9.0784249
68.376398,8.4398431
68.530825,5.5195606
68.685426,-0.12226694
68.840201,-5.1836788
68.995151,-1.4058514
69.150274,-3.6985886
69.305572,-8.5011062
69.461044,-8.6134042
69.616691,-9.3296002
69.772511,-8.241851
69.928506,3.9753335
70.084674,7.4239141
70.241017,-0.14708952
70.397535,-7.6161088
70.554226,-2.4733399
70.711092,0.073374257
70.868131,0.8867786
71.025345,1.4962849
71.182733,1.941109
71.340296,0.50360362
71.498032,1.3484748
71.655943,2.3659185
71.814028,3.508876
71.972287,3.9224454
72.13072,4.837999
72.289327,6.4516155
72.448109,8.2770202
72.607065,9.1455858
72.766195,9.7710376
72.925499,9.9023954
73.084977,9.4298552
73.24463,9.0828287
73.404457,8.461316
73.564458,7.1888465
73.724633,6.0183613
73.884982,5.2949586
74.045506,4.3441284
74.206203,3.7148904
74.367075,2.8346956
74.528121,1.6721714
74.689342,1.0979061
74.850736,1.0883702
75.012305,0.55336768
75.174048,-0.005140668
75.335965,4.7853942
75.498056,7.0347761
75.660321,1.5822208
75.822761,-5.6585462
75.985375,-5.9973289
76.148163,-5.7400096
76.311125,-2.470902
76.474261,5.4093671
76.637572,2.0190793
76.801056,-4.72804
76.964715,-5.0908144
77.128548,-4.2614006
77.292556,-4.0358771
77.456737,6.8406581
77.621093,9.7015383
77.785623,3.3859792
77.950327,-3.1256271
78.115205,-2.2019081
78.280257,-4.1095302
78.445484,5.2064083
78.610885,10.381202
78.77646,6.2854379
78.942209,-4.4926474
79.108132,-5.4197211
79.27423,-2.1899007
79.440502,2.4830881
79.606947,10.622775
79.773568,10.566415
79.940362,8.1806738
80.10733,9.6851603
80.274473,8.0759526
80.44179,7.3216782
80.609281,10.590964
80.776946,11.319105
80.944786,11.349239
81.112799,11.379403
81.280987,11.268422
81.449349,10.553551
81.617885,10.254397
81.786596,9.6886083
81.95548,8.9816741
82.124539,3.6551634
82.293772,-1.9144533
82.463179,0.62576512
82.63276,-0.19869102
82.802516,1.769041
82.972446,1.4230787
83.142549,-0.56991104
83.312828,-1.8569872
83.48328,-1.6459929
83.653906,-0.28986921
83.824707,0.2427563
83.995682,-1.7892928
84.166831,-2.1115067
84.338154,-1.0611403
84.509651,-0.34799756
84.681323,-0.75639216
84.853169,-0.97071529
85.025189,-1.1144846
85.197383,-0.78770002
85.369751,-0.53938123
85.542294,-0.22835173
85.71501,1.5728394
85.887901,2.0171335
86.060966,2.1633539
86.234206,0.70169681
86.407619,0.055691594
86.581207,0.17827943
86.754969,-0.90701026
86.928905,5.1762931
87.103015,10.914464
87.277299,7.6957378
87.451758,-0.37792473
87.626391,-1.5026021
87.801198,-0.43123539
87.976179,5.1655871
88.151334,11.334924
88.326664,10.876776
88.502168,7.4225149
88.677845,7.5760626
88.853698,10.749184
89.029724,10.416388
89.205924,10.703166
89.382299,10.276184
89.558848,9.888383
89.735571,9.2025086
89.912468,7.8734626
90.08954,6.8973233
90.266785,10.281934
90.444205,9.3370985
90.621799,6.4079149
90.799567,2.9218342
90.97751,2.118072
91.155626,4.8123146
91.333917,10.463386
91.512382,10.153638
91.691021,4.9497381
91.869834,-1.6894902
92.048822,0.25163928
92.227984,0.68685201
92.407319,8.0632068
92.586829,8.5297233
92.766514,7.7883623
92.946372,4.2391237
93.126405,0.40749782
93.306612,9.3993669
93.486993,10.022574
93.667548,10.096727
93.848277,10.210062
94.029181,10.080225
94.210259,9.2601574
94.391511,9.1224084
94.572937,9.6905073
94.754537,8.4624935
94.936312,5.9011119
95.11826,3.0338135
95.300383,3.5233435
95.48268,6.0991137
95.665152,8.8866141
95.847797,7.2740801
96.030617,4.5164137
96.213611,3.0842031
96.396779,7.1735268
96.580121,9.6706592
96.763637,9.6344238
96.947328,9.1118796
97.131193,5.8991049
97.315232,6.3647271
97.499445,6.257766
97.683832,7.3978293
97.868394,8.4280542
98.053129,8.838637
98.238039,8.7550676
98.423123,9.2675424
98.608382,9.22312
98.793814,8.7080749
98.979421,8.6322112
99.165202,8.3210189
99.351157,8.0803805
99.537286,7.8710802
99.723589,7.6617456
99.910067,7.6641412
100.09672,7.2508162
100.28354,7.6766725
100.47055,8.2358277
100.65772,8.2537721
100.84507,8.0677605
101.03259,8.2268125
101.22029,7.5073988
101.40816,7.0310879
101.5962,6.5625858
101.78442,6.7215002
101.97282,7.7509685
102.16139,7.5725593
102.35013,7.409802
102.53904,7.3175985
102.72813,7.4292822
102.9174,8.2311275
103.10684,8.1701934
103.29645,7.9053033
103.48624,6.9972415
103.6762,7.6342434
103.86633,6.9927796
104.05664,6.963046
104.24713,6.9646506
104.43779,5.9622993
104.62862,4.0344233
104.81963,1.9967091
105.01081,3.8648428
105.20216,7.0349028
105.39369,4.691203
105.58539,-0.060374288
105.77727,-3.384535
105.96932,-3.1793184
106.16155,0.85331482
106.35395,1.7957176
106.54652,-2.1638749
106.73927,-5.284286
106.93219,-5.573359
107.12529,0.40420029
107.31856,5.6052546
107.51201,3.1435294
107.70563,-4.5841978
107.89942,-10.209973
108.09339,-3.3416402
108.28753,7.2600171
108.48185,7.4616654
108.67634,4.6672262
108.871,-3.1233005
109.06584,-3.6589343
109.26085,-0.47693017
109.45604,4.2423198
109.6514,1.4713647
109.84694,-1.4094035
110.04264,-3.623514
110.23853,4.5153076
110.43459,7.3521593
110.63082,7.1301784
110.82722,6.8532865
111.02381,4.5842286
111.22056,4.3073186
111.41749,4.6500073
111.61459,3.3456281
111.81187,2.049083
112.00932,-0.36119661
112.20695,-1.1008971
112.40475,5.6574326
112.60272,7.2471257
112.80087,6.5544568
112.99919,4.5049161
113.19769,2.3141899
113.39636,3.2842389
113.5952,5.1483965
113.79422,3.8203882
113.99342,0.30413549
114.19278,-1.0944792
114.39233,0.31474014
114.59204,3.1357151
114.79193,4.9919752
114.992,4.5188144
115.19223,0.30446808
115.39265,2.4665833
115.59323,7.0914345
115.794,7.0809825
115.99493,7.0705215
116.19604,7.0600514
116.39732,7.0495723
116.59878,7.039084
116.80041,7.0285867
117.00222,6.4769039
117.2042,4.6624669
117.40635,3.6558639
117.60868,5.111997
117.81119,6.9759642
118.01386,6.9654125
118.21672,6.4999497
118.41974,4.669772
118.62294,4.6199774
118.82631,5.613311
119.02986,6.3321257
119.23358,4.3528921
119.43748,1.5971789
119.64155,0.90420168
119.8458,3.4033723
120.05022,6.2162593
120.25481,2.9663921
120.45958,-1.2560331
120.66452,-1.9255262
120.86963,5.1383049
121.07492,6.092323
121.28039,1.3757439
121.48603,-5.6780993
121.69184,-5.7437162
121.89783,-1.9818912
122.10399,4.76816
122.31032,1.6358493
122.51683,-4.0062745
122.72351,-6.9105258
122.93037,-3.4932435
123.1374,5.7828273
123.34461,4.1020004
123.55199,-4.2298418
123.75954,-8.8754445
123.96727,-2.0544155
124.17518,4.4763824
124.38325,3.846361
124.5915,-1.3640875
124.79993,-5.9392769
125.00853,4.6462831
125.2173,6.1651414
125.42625,5.9035725
125.63537,5.7753021
125.84467,4.7058201
126.05414,4.5696366
126.26378,5.5863592
126.4736,5.4814782
126.6836,5.2902877
126.89376,4.7382779
127.10411,5.033292
127.31462,5.7125848
127.52531,5.725176
127.73618,5.6043988
127.94721,4.9502534
128.15843,5.5980337
128.36981,5.3751908
128.58137,5.379764
128.79311,5.4392041
129.00502,5.1848837
129.2171,5.3854303
129.42936,5.1231969
129.64179,5.3001441
129.8544,5.2574485
130.06718,5.214718
130.28013,5.1719524
130.49326,5.1291519
130.70656,5.0863164
130.92004,5.0434459
131.13369,5.0005404
131.34751,4.9576
131.56151,4.8361932
131.77569,4.6833789
131.99004,4.8285688
132.20456,4.7854884
132.41925,4.7423731
132.63412,4.6992227
132.84917,4.6560374
133.06439,4.6128171
