,Intensity
1.6598261,-0.020647996
1.6839599,-0.014578971
1.7082679,-0.039895301
1.7327501,0.099481447
1.7574065,0.25453166
1.7822371,0.32329457
1.8072419,0.45478976
1.8324209,0.41372314
1.857774,0.63146723
1.8833013,0.30802205
1.9090029,0.46299544
1.9348786,0.28854426
1.9609285,0.027805764
1.9871526,0.1121525
2.0135509,-0.038807681
2.0401234,0.014140898
2.06687,0.2631551
2.0937909,0.002352585
2.1208859,0.34545883
2.1481551,0.45325815
2.1755985,0.20026035
2.2032161,0.41783799
2.2310079,0.23540281
2.2589739,0.28040582
2.2871141,0.33323915
2.3154285,0.31547145
2.343917,0.29769094
2.3725797,0.37401527
2.4014167,0.39542484
2.4304278,0.23642945
2.4596131,0.43036243
2.4889726,0.49094926
2.5185062,0.25348408
2.5482141,0.49443747
2.5780962,0.44518197
2.6081524,0.34885485
2.6383828,0.37016198
2.6687875,0.10126022
2.6993663,0.067639781
2.7301193,0.01832026
2.7610465,-0.031012066
2.7921478,0.17846633
2.8234234,0.011461338
2.8548732,0.095423931
2.8864971,0.053883523
2.9182952,0.20840874
2.9502676,0.17468586
2.9824141,0.28212665
3.0147348,0.22484874
3.0472296,0.1597149
3.0798987,0.40829374
3.112742,0.16274213
3.1457594,0.5446287
3.1789511,0.41669853
3.2123169,0.17110851
3.2458569,0.67844685
3.2795711,0.55832142
3.3134595,0.46171258
3.3475221,0.72587526
3.3817589,0.75473101
3.4161698,0.4541622
3.450755,0.71828646
3.4855143,0.6843587
3.5204478,0.54845736
3.5555556,0.67920987
3.5908375,0.75504762
3.6262936,0.72106864
3.6619238,0.53021411
3.6977283,0.73150364
3.733707,0.70532939
3.7698598,0.55365213
3.8061868,0.77058952
3.8426881,0.5012396
3.8793635,0.67893569
3.9162131,0.61348173
3.9532369,0.68134829
3.9904348,0.81194715
4.027807,0.36214104
4.0653534,0.6417339
4.1030739,0.45856885
4.1409686,0.25186158
4.1790376,0.65690622
4.2172807,0.23840864
4.255698,0.33754531
4.2942895,0.21706133
4.3330551,0.002446908
4.371995,0.24272164
4.411109,-0.003290948
4.4503973,0.21342876
4.4898597,0.1007239
4.5294963,0.011535642
4.5693071,0.079197328
4.6092921,-0.15903614
4.6494513,0.065462676
4.6897847,0.054654574
4.7302923,-0.26204869
4.770974,0.15064701
4.8118299,-0.14255244
4.8528601,-0.074980392
4.8940644,0.001703864
4.9354429,-0.007893776
4.9769956,-0.048871351
5.0187225,-0.019268076
5.0606235,-0.060260422
5.1026988,-0.093417017
5.1449482,-0.008933939
5.1873719,0.020639793
5.2299697,0.003147315
5.2727417,-0.022195686
5.3156879,0.085787261
5.3588083,-0.033688159
5.4021029,0.097809428
5.4455717,-0.005994488
5.4892146,0.15686088
5.5330318,0.092257874
5.5770231,0.019804348
5.6211886,0.22185324
5.6655283,0.023894749
5.7100422,0.10043867
5.7547303,0.28677913
5.7995926,-0.005319163
5.8446291,0.28296731
5.8898397,0.11634444
5.9352245,0.24775339
5.9807836,0.37131183
6.0265168,0.18113739
6.0724242,0.32036732
6.1185058,0.22429576
6.1647616,0.17527563
6.2111916,0.32232654
6.2577957,0.23407596
6.3045741,0.36542583
6.3515266,0.3477487
6.3986533,0.1418289
6.4459543,0.33590171
6.4934294,0.2476142
6.5410787,-0.021072864
6.5889021,0.37689936
6.6368998,0.29643282
6.6850717,0.090468704
6.7334177,0.38645798
6.781938,0.31381243
6.8306324,0.16272811
6.879501,0.1135972
6.9285438,0.38602752
6.9777608,0.18786223
7.027152,0.15439543
7.0767174,0.39543104
7.1264569,0.11096908
7.1763707,0.1559115
7.2264586,0.34986613
7.2767207,0.034009465
7.327157,0.42402776
7.3777675,0.24933279
7.4285522,-0.027330349
7.4795111,0.35482265
7.5306442,0.078144741
7.5819514,0.11518493
7.6334329,0.32476676
7.6850885,0.055909825
7.7369183,0.14782982
7.7889223,0.16915419
7.8411005,0.15909863
7.8934529,0.12550628
7.9459795,0.12327908
7.9986802,0.097515087
8.0515552,0.079586846
8.1046043,0.069494356
8.1578277,-0.058252579
8.2112252,0.14340487
8.2647969,-0.086317625
8.3185428,0.12316818
8.3724629,-0.01245143
8.4265572,-0.061803922
8.4808256,-0.046404604
8.5352683,-0.038849344
8.5898851,7.75E-05
8.6446761,-0.11785923
8.6996413,-0.12599301
8.7547808,0.054107582
8.8100943,0.014599413
8.8655821,-0.17392928
8.9212441,-0.048733414
8.9770803,-0.041185523
9.0330906,-0.1905013
9.0892751,-0.002563092
9.1456339,-0.065606199
9.2021668,-0.081591404
9.2588739,-0.058361843
9.3157552,-0.050819478
9.3728107,-0.15308196
9.4300403,0.042693861
9.4874442,-0.075256734
9.5450222,0.026399594
9.6027745,-0.044494019
9.6607009,-0.099702279
9.7188015,0.080382658
9.7770763,-0.053258816
9.8355253,-0.022195329
9.8941485,0.063769198
9.9529458,-0.062031902
10.011917,0.008244508
10.071063,0.062833722
10.130383,0.13310829
10.189877,0.14063684
10.249545,-0.10281593
10.309388,0.20275
10.369405,0.18674637
10.429596,-0.072395431
10.489961,0.28022655
10.5505,0.013239771
10.611213,0.02860501
10.672101,0.38906737
10.733163,-0.12890257
10.794399,0.25508736
10.855809,0.23907636
10.917393,0.089731113
10.979152,0.31685553
11.041085,-0.05994254
11.103192,0.30835651
11.165473,0.11194875
11.227928,-0.068773653
11.290558,0.49560106
11.353361,-0.2576722
11.416339,0.18905361
11.479491,0.40048439
11.542818,-0.17239949
11.606318,0.76059808
11.669993,-0.37699352
11.733841,0.57953161
11.797864,0.17919307
11.862062,-0.30742089
11.926433,0.64125834
11.990979,-0.17476924
12.055698,-0.018248712
12.120592,0.32650619
12.185661,-0.065994739
12.250903,0.30228773
12.316319,-0.33335229
12.38191,0.50551657
12.447675,-0.051693924
12.513614,-0.34223867
12.579727,0.58290194
12.646015,-0.31156622
12.712477,0.11161176
12.779112,0.18184765
12.845923,-0.16360367
12.912907,0.079179394
12.980065,-0.10941102
13.047398,0.094154517
13.114905,-0.11012401
13.182586,-0.0712662
13.250441,0.21857108
13.31847,-0.15041609
13.386674,0.029615423
13.455051,0.044940135
13.523603,-0.14365764
13.592329,0.028527972
13.66123,0.012477372
13.730304,0.0277984
13.799553,-0.14511679
13.868976,-0.01999368
13.938573,-0.075263651
14.008344,-0.15406395
14.07829,0.0573309
14.148409,-0.12343203
14.218703,-0.029686077
14.289171,-0.00652928
14.359813,0.024469732
14.43063,-0.015120411
14.50162,-0.031182064
14.572785,-0.047244638
14.644124,-0.094680682
14.715637,0.03827451
14.787324,0.095044802
14.859186,-0.020748443
14.931221,0.012463402
15.003431,-0.024927507
15.075815,-0.015274109
15.148374,0.010051045
15.221106,-0.090128515
15.294013,0.068500937
15.367094,-0.05523707
15.440349,-0.014283713
15.513778,0.026655126
15.587381,0.044050036
15.661159,-0.040530356
15.735111,0.14938454
15.809237,-0.084244497
15.883537,-0.012005698
15.958011,0.13864996
16.03266,0.006938152
16.107482,0.047760849
16.182479,0.017980793
16.25765,-0.066715742
16.332996,-0.041622873
16.408515,-0.032230796
16.484209,-0.0150101
16.560077,0.017882353
16.636119,-0.075094832
16.712335,0.082857088
16.788725,-0.041595218
16.86529,-0.001392928
16.942029,-0.14947722
17.018942,-0.21133829
17.096029,-0.10854476
17.17329,-0.18619467
17.250726,-0.21683705
17.328335,-0.12988365
17.406119,-0.36455017
17.484077,0.043869286
17.56221,-0.13599784
17.640516,-0.033563316
17.718997,-0.19784674
17.797652,0.33585776
17.876481,0.006765881
17.955484,-0.047867482
18.034662,-0.039807033
18.114013,-0.078856693
18.193539,-0.18854588
18.273239,0.7213215
18.353113,0.31349053
18.433162,1.317373
18.513384,0.82316493
18.593781,1.4269448
18.674352,1.2698891
18.755097,0.83827227
18.836016,0.52425123
18.91711,0.42978675
18.998377,0.2333102
19.079819,-0.073021564
19.161435,-0.37156147
19.243226,0.012200273
19.32519,-0.6001677
19.407329,-0.59297911
19.489642,-0.46819476
19.572129,-0.79052051
19.65479,-0.63446617
19.737625,-0.57258077
19.820635,-0.63623685
19.903819,-0.87249324
19.987177,-0.7480166
20.070709,-0.78829712
20.154415,-0.70313874
20.238296,-0.11607086
20.32235,1.3101614
20.406579,0.41477379
20.490982,-0.57478278
20.57556,10.427766
20.660311,54.175362
20.745237,25.90722
20.830337,0.34490947
20.915611,-0.36255058
21.001059,4.1926832
21.086681,2.9910029
21.172478,0.7069184
21.258449,2.6110179
21.344594,2.3660465
21.430913,2.5445533
21.517406,2.2367342
21.604074,1.709256
21.690915,2.805256
21.777931,1.8149301
21.865121,1.8990628
21.952486,1.2615755
22.040024,0.96129187
22.127737,1.1315452
22.215624,0.29782564
22.303685,0.18562343
22.39192,0.41846799
22.480329,-0.391876
22.568913,0.076160095
22.657671,-0.35781588
22.746603,-0.28203922
22.835709,-0.99379119
22.924989,-1.4478043
23.014444,-1.8636865
23.104073,-2.8532025
23.193876,-3.3026267
23.283853,-4.0119591
23.374004,-4.6047292
23.46433,-5.0495644
23.554829,-5.8797981
23.645503,-6.2640577
23.736351,-7.3709706
23.827373,-7.7417133
23.91857,-8.1449133
24.009941,-9.1295902
24.101485,-9.3153518
24.193204,-10.043375
24.285098,-10.576404
24.377165,-11.220321
24.469407,-11.920226
24.561822,-12.519254
24.654412,-12.986034
24.747176,-13.63429
24.840115,-14.252259
24.933227,-14.855626
25.026514,-15.452235
25.119975,-15.220618
25.21361,-15.467555
25.307419,-14.710695
25.401403,-13.820626
25.49556,-10.138523
25.589892,6.1081619
25.684398,28.503742
25.779078,-0.19099677
25.873933,0.37688529
25.968961,73.791702
26.064164,77.339729
26.159541,77.264102
26.255092,75.721685
26.350818,72.485027
26.446717,72.299225
26.542791,74.976044
26.639039,76.272348
26.735461,76.501861
26.832057,76.801838
26.928828,76.79581
27.025772,76.601422
27.122891,76.595146
27.220184,76.518157
27.317652,76.307712
27.415293,76.363809
27.513109,76.051155
27.611098,75.620731
27.709262,74.915673
27.807601,74.006569
27.906113,71.599302
28.0048,68.195833
28.10366,61.129496
28.202695,53.984603
28.301904,46.753311
28.401288,41.600328
28.500845,41.302122
28.600577,39.278303
28.700483,39.136713
28.800563,35.802842
28.900817,37.088455
29.001246,36.617081
29.101848,35.345584
29.202625,35.140629
29.303576,32.284571
29.404701,31.914663
29.506001,33.364239
29.607474,35.982319
29.709122,36.443412
29.810944,32.551441
29.91294,28.9966
30.01511,25.441636
30.117455,23.353214
30.219974,23.021532
30.322666,24.328941
30.425534,24.993089
30.528575,23.806134
30.63179,22.242583
30.73518,20.969105
30.838744,20.479817
30.942482,20.123739
31.046394,20.096948
31.15048,19.113171
31.254741,18.717506
31.359176,18.753089
31.463785,19.823842
31.568568,22.110158
31.673525,23.408115
31.778657,26.031439
31.883963,27.250716
31.989442,27.858106
32.095097,28.065372
32.200925,26.343102
32.306927,26.463845
32.413104,26.506034
32.519455,28.940255
32.62598,28.786117
32.732679,28.129895
32.839553,27.230412
32.9466,26.589628
33.053822,23.172251
33.161218,20.946906
33.268788,20.697908
33.376532,20.213492
33.484451,19.470128
33.592544,21.008994
33.700811,24.13205
33.809252,24.109884
33.917867,26.189555
34.026657,28.935769
34.13562,30.544604
34.244758,30.098413
34.35407,27.35406
34.463556,25.817425
34.573217,23.308118
34.683052,19.559472
34.79306,16.061682
34.903243,14.650042
35.013601,12.971613
35.124132,12.34404
35.234838,9.3320289
35.345717,9.0649925
35.456771,8.8841068
35.567999,8.1227051
35.679402,8.2866699
35.790978,7.7681579
35.902729,8.3240319
36.014654,6.0170371
36.126753,5.5452125
36.239026,6.1634603
36.351474,5.5737411
36.464095,4.9446824
36.576891,4.3311862
36.689861,4.0626643
36.803005,3.362646
36.916324,3.1879941
37.029816,2.6210616
37.143483,2.2265543
37.257324,1.6593742
37.371339,1.3195212
37.485529,0.72072097
37.599892,0.8355224
37.71443,0.68353337
37.829142,0.6255382
37.944028,0.096830997
38.059088,-0.055529412
38.174323,0.072080217
38.289731,-0.17663527
38.405314,-0.4487347
38.521071,-0.13245336
38.637002,-0.5219089
38.753108,-0.77788564
38.869387,-0.7592071
38.985841,-0.70901054
39.102469,-0.95670772
39.219271,-0.68661237
39.336248,-1.01245
39.453398,-1.3459853
39.570723,-0.91859075
39.688222,-1.016541
39.805895,-1.2868947
39.923742,-0.96886772
40.041764,-0.82324426
40.15996,-0.77943612
40.278329,-0.42175701
40.396873,-0.19726576
40.515592,-0.26282512
40.634484,-0.20274882
40.753551,-0.71507605
40.872792,-0.51353233
40.992207,-0.304
41.111796,-0.54360241
41.231559,-0.84631033
41.351497,-1.2356532
41.471608,-1.4135917
41.591894,-0.94875347
41.712355,-1.1274129
41.832989,-1.494668
41.953797,-1.5956169
42.07478,-2.2302595
42.195937,-2.2848704
42.317268,-2.873175
42.438773,-2.1363498
42.560453,2.8197227
42.682306,19.728376
42.804334,42.973924
42.926536,18.705386
43.048912,11.597272
43.171463,65.963307
43.294187,67.709374
43.417086,67.596257
43.540159,67.623956
43.663406,65.031686
43.786828,64.407684
43.910423,56.371557
44.034193,47.174285
44.158137,49.968809
44.282255,50.935522
44.406547,50.317561
44.531014,54.428651
44.655654,57.629577
44.780469,59.732103
44.905458,61.606818
45.030621,60.90078
45.155959,59.457127
45.28147,58.538604
45.407156,61.078544
45.533016,59.712241
45.65905,48.141656
45.785259,38.939338
45.911641,41.109208
46.038198,36.80813
46.164929,30.898849
46.291834,29.302932
46.418913,29.94195
46.546167,30.71394
46.673595,29.86204
46.801196,29.715662
46.928972,32.345395
47.056923,32.504179
47.185047,30.066524
47.313346,28.122626
47.441819,27.966603
47.570466,26.665121
47.699287,27.943672
47.828282,23.54343
47.957452,21.103612
48.086795,22.247748
48.216313,21.085641
48.346006,20.46435
48.475872,18.627012
48.605912,25.557942
48.736127,44.708118
48.866516,37.442249
48.997079,26.685822
49.127816,29.285898
49.258728,39.705221
49.389813,42.618302
49.521073,44.731022
49.652507,47.698284
49.784115,51.441655
49.915898,51.357216
50.047854,49.978298
50.179985,49.242157
50.31229,48.74095
50.444769,46.615853
50.577423,43.078631
50.71025,39.674382
50.843252,41.014871
50.976428,43.288332
51.109778,36.549668
51.243302,35.089076
51.377001,38.145769
51.510873,35.280534
51.64492,32.807096
51.779141,30.06663
51.913536,28.204235
52.048106,25.870891
52.182849,22.454834
52.317767,18.607045
52.452859,15.653012
52.588125,13.247639
52.723566,11.17916
52.85918,9.5260065
52.994969,7.7391597
53.130932,4.8382269
53.267069,3.3408553
53.40338,1.70979
53.539866,0.52542301
53.676525,-1.8122455
53.813359,-3.1149804
53.950367,-3.8170298
54.08755,-6.8800281
54.224906,-6.6961323
54.362437,-6.9280873
54.500141,-8.2974619
54.63802,-7.3611188
54.776074,-7.5308228
54.914301,-8.5948089
55.052703,-8.8981755
55.191278,-8.0017066
55.330028,-8.6269711
55.468952,-10.428871
55.608051,-10.121131
55.747323,-10.535125
55.88677,-10.925754
56.026391,-11.379292
56.166186,-12.091819
56.306155,-11.996667
56.446298,-11.838935
56.586616,-11.540191
56.727108,-10.316122
56.867774,-8.4961385
57.008614,-5.7508297
57.149629,-3.0292149
57.290817,-1.2018824
57.43218,-0.31625582
57.573717,2.5380167
57.715428,7.0550528
57.857313,10.889755
57.999373,15.4382
58.141607,16.739606
58.284014,16.103775
58.426597,12.573845
58.569353,11.279227
58.712283,11.898354
58.855388,12.839068
58.998667,13.724898
59.14212,14.124473
59.285747,13.747595
59.429548,14.068775
59.573524,13.338993
59.717674,15.111191
59.861998,16.083407
60.006496,18.530151
60.151168,18.020051
60.296015,14.568794
60.441036,12.90579
60.58623,12.121236
60.7316,8.5602296
60.877143,4.8659087
61.02286,3.8696456
61.168752,2.9675186
61.314818,1.3752141
61.461058,2.1044967
61.607472,5.0220332
61.754061,3.7827254
61.900823,6.1669656
62.04776,9.8688714
62.194871,12.755109
62.342156,13.304111
62.489616,14.653131
62.637249,25.680601
62.785057,26.598286
62.933039,9.8140286
63.081195,1.9788092
63.229525,5.2416475
63.37803,2.8182298
63.526708,1.5634582
63.675561,8.9518423
63.824588,12.646127
63.97379,3.6894505
64.123165,0.64651762
64.272715,5.9565445
64.422439,8.074433
64.572337,12.61587
64.722409,20.788697
64.872655,26.883112
65.023076,13.652055
65.17367,10.381801
65.324439,14.931173
65.475383,11.590368
65.6265,10.531934
65.777791,31.15195
65.929257,40.775906
66.080897,22.470469
66.232711,1.270933
66.384699,5.4596507
66.536862,5.7425046
66.689198,2.5743965
66.841709,7.8219933
66.994394,15.979413
67.147254,3.7525366
67.300287,-0.83510512
67.453495,0.90668343
67.606876,-0.98288203
67.760432,-2.1665466
67.914162,1.8341211
68.068067,7.4348073
68.222145,-0.83899778
68.376398,-6.0931765
68.530825,-4.1693179
68.685426,-5.476909
68.840201,-6.2826163
68.995151,-5.1982046
69.150274,-6.1452425
69.305572,-6.6845142
69.461044,-6.3219023
69.616691,-6.2025046
69.772511,-5.7067133
69.928506,-1.6345286
70.084674,7.0179714
70.241017,5.0507864
70.397535,0.76979887
70.554226,3.5710873
70.711092,11.282103
70.868131,16.177355
71.025345,17.621549
71.182733,16.704882
71.340296,14.956766
71.498032,13.271317
71.655943,13.193635
71.814028,15.296268
71.972287,18.136079
72.13072,18.842479
72.289327,20.84292
72.448109,31.023676
72.607065,38.561218
72.766195,40.286918
72.925499,40.553718
73.084977,40.216519
73.24463,38.953752
73.404457,36.977183
73.564458,34.137792
73.724633,32.576756
73.884982,29.61172
74.045506,27.407392
74.206203,25.430438
74.367075,23.649486
74.528121,20.056691
74.689342,18.330486
74.850736,17.780675
75.012305,14.948434
75.174048,12.62592
75.335965,16.075877
75.498056,25.949287
75.660321,15.924581
75.822761,3.6488172
75.985375,3.2004275
76.148163,2.8460784
76.311125,3.3622405
76.474261,14.246953
76.637572,16.159039
76.801056,3.4828135
76.964715,-0.80917573
77.128548,1.6673855
77.292556,-0.53848332
77.456737,2.7379238
77.621093,17.026019
77.785623,8.5846246
77.950327,-3.143121
78.115205,-3.521924
78.280257,-2.8890393
78.445484,-1.2523101
78.610885,11.725519
78.77646,14.969937
78.942209,-1.9190553
79.108132,-6.9257715
79.27423,-4.0815844
79.440502,-4.421788
79.606947,8.8849902
79.773568,23.360319
79.940362,4.3375311
80.10733,-5.7598434
80.274473,-2.1318047
80.44179,-2.496
80.609281,-2.382059
80.776946,16.978831
80.944786,21.955297
81.112799,-1.5859932
81.280987,-11.331315
81.449349,-6.1198845
81.617885,-6.7752302
81.786596,-7.4228428
81.95548,-8.0940946
82.124539,-10.420358
82.293772,-10.636928
82.463179,-10.979098
82.63276,-9.9802008
82.802516,-8.2833746
82.972446,-5.2219525
83.142549,-7.3684833
83.312828,-7.2484574
83.48328,-4.1089336
83.653906,-2.4597157
83.824707,-0.49688219
83.995682,2.2266257
84.166831,-0.4460547
84.338154,-0.75021756
84.509651,1.878843
84.681323,4.1470094
84.853169,5.45036
85.025189,4.6516399
85.197383,3.9547707
85.369751,3.6734779
85.542294,5.3371733
85.71501,7.7772293
85.887901,9.7465872
86.060966,10.123678
86.234206,6.9163459
86.407619,6.1559624
86.581207,6.7601749
86.754969,6.6113363
86.928905,6.4231721
87.103015,9.2937215
87.277299,9.7641611
87.451758,4.9246869
87.626391,2.8851027
87.801198,4.006193
87.976179,2.9467812
88.151334,11.377456
88.326664,17.478608
88.502168,6.1757297
88.677845,0.20607443
88.853698,1.7892505
89.029724,3.7017283
89.205924,6.2650767
89.382299,5.8479231
89.558848,2.6228164
89.735571,0.81720767
89.912468,-1.451256
90.08954,-2.8963002
90.266785,1.8624672
90.444205,10.942693
90.621799,0.10908426
90.799567,-7.2030662
90.97751,-10.091797
91.155626,-11.239461
91.333917,8.0362937
91.512382,22.527625
91.691021,3.3717882
91.869834,-16.28612
92.048822,-12.336294
92.227984,-10.104226
92.407319,-1.0095221
92.586829,10.736052
92.766514,-2.6008366
92.946372,-9.1221489
93.126405,-13.306316
93.306612,-8.5180443
93.486993,21.383843
93.667548,29.386027
93.848277,15.003861
94.029181,-1.8803016
94.210259,-2.7958722
94.391511,-5.4291257
94.572937,9.3336636
94.754537,10.37877
94.936312,-7.0859631
95.11826,-14.731124
95.300383,-11.395929
95.48268,-8.9235143
95.665152,1.3135704
95.847797,-0.018008046
96.030617,-7.7653085
96.213611,-11.15186
96.396779,-10.04433
96.580121,5.3847326
96.763637,26.084348
96.947328,19.968241
97.131193,-2.673391
97.315232,-2.726824
97.499445,4.0275505
97.683832,5.8014971
97.868394,9.1440355
98.053129,15.043401
98.238039,20.887829
98.423123,23.508691
98.608382,23.753047
98.793814,22.962074
98.979421,23.112241
99.165202,21.874137
99.351157,20.839919
99.537286,21.711547
99.723589,22.340003
99.910067,22.231168
100.09672,21.612493
100.28354,22.742802
100.47055,24.35935
100.65772,24.917039
100.84507,25.474692
101.03259,25.08329
101.22029,24.244793
101.40816,22.637633
101.5962,22.144162
101.78442,20.631049
101.97282,21.462997
102.16139,22.914518
102.35013,23.401297
102.53904,24.01353
102.72813,23.237492
102.9174,23.402595
103.10684,25.316683
103.29645,25.724851
103.48624,21.042789
103.6762,17.050886
103.86633,17.929536
104.05664,15.647366
104.24713,14.96516
104.43779,12.588801
104.62862,10.063387
104.81963,7.3261717
105.01081,5.7575486
105.20216,9.122223
105.39369,11.012352
105.58539,3.4671509
105.77727,-3.1682818
105.96932,-3.3017895
106.16155,-0.48631335
106.35395,2.9644212
106.54652,-2.2829191
106.73927,-5.7499031
106.93219,-7.0757463
107.12529,-6.6055468
107.31856,0.9940288
107.51201,2.7896471
107.70563,-5.859533
107.89942,-11.724461
108.09339,-11.620824
108.28753,3.1572613
108.48185,24.12352
108.67634,16.470109
108.871,-9.5127758
109.06584,-11.103565
109.26085,-3.8944171
109.45604,3.7931008
109.6514,3.723694
109.84694,-1.5300884
110.04264,-4.7917758
110.23853,-1.1045054
110.43459,17.492507
110.63082,24.614948
110.82722,20.192228
111.02381,6.7576825
111.22056,4.0368003
111.41749,6.3746797
111.61459,11.214458
111.81187,5.9443705
112.00932,1.0193192
112.20695,-1.5685391
112.40475,1.3023642
112.60272,13.530068
112.80087,19.734181
112.99919,9.2715656
113.19769,-0.022484488
113.39636,4.5030114
113.5952,6.6833473
113.79422,10.165582
113.99342,6.8320688
114.19278,2.8553564
114.39233,3.8354448
114.59204,3.944883
114.79193,9.0895536
114.992,15.25377
115.19223,12.445376
115.39265,2.248684
115.59323,18.914676
115.794,23.839429
115.99493,25.070003
116.19604,24.998554
116.39732,23.060376
116.59878,23.12998
116.80041,21.991679
117.00222,22.821943
117.2042,17.103126
117.40635,9.9960113
117.60868,7.9319722
117.81119,12.58944
118.01386,20.917434
118.21672,18.453209
118.41974,8.6712758
118.62294,6.3088881
118.82631,10.432713
119.02986,14.627064
119.23358,12.664491
119.43748,6.2783265
119.64155,5.6568059
119.8458,6.0862038
120.05022,8.9312261
120.25481,9.9487356
120.45958,3.5073596
120.66452,0.054157004
120.86963,1.424422
121.07492,5.1240368
121.28039,4.8157466
121.48603,-2.323978
121.69184,-4.9147449
121.89783,-4.2036129
122.10399,0.4682415
122.31032,5.7596419
122.51683,-1.6470588
122.72351,-9.0882118
122.93037,-7.1256134
123.1374,2.2877953
123.34461,15.238289
123.55199,3.9376314
123.75954,-11.590647
123.96727,-9.7779192
124.17518,-3.2045772
124.38325,5.4156535
124.5915,-4.0113449
124.79993,-9.9718468
125.00853,-9.1482052
125.2173,-5.3992435
125.42625,1.9338616
125.63537,-3.6351642
125.84467,-6.5533797
126.05414,-3.2207851
126.26378,1.2018354
126.4736,9.4203641
126.6836,13.513232
126.89376,15.072597
127.10411,15.016106
127.31462,14.731993
127.52531,14.549671
127.73618,14.100512
127.94721,13.910006
128.15843,13.233056
128.36981,14.242209
128.58137,15.24335
128.79311,15.671771
129.00502,14.656885
129.2171,14.763398
129.42936,14.524642
129.64179,14.560226
129.8544,14.838776
130.06718,14.513236
130.28013,13.944387
130.49326,13.696937
130.70656,14.751278
130.92004,14.464272
131.13369,14.020233
131.34751,14.125043
131.56151,13.837527
131.77569,13.706703
131.99004,13.497277
132.20456,13.23278
132.41925,12.748504
132.63412,12.867979
132.84917,12.657873
133.06439,12.369165
133.27978,11.852836
133.49535,11.830455
133.71109,11.815746
133.927,11.604789
134.14309,11.04072
134.35936,5.9196185
134.5758,0.90030753
134.79241,2.1631793
135.00919,6.8454888
