,Intensity
8.1046043,0.050272311
8.1578277,0.008813903
8.2112252,0.006563841
8.2647969,0.11411036
8.3185428,0.002041699
8.3724629,0.054671578
8.4265572,-0.065254902
8.4808256,0.052778832
8.5352683,-0.064480311
8.5898851,-0.040561742
8.6446761,-0.087230167
8.6996413,-0.024093429
8.7547808,-0.070759372
8.8100943,-0.086051525
8.8655821,-0.10134244
8.9212441,-0.12447524
8.9770803,-0.14760681
9.0330906,0.009655021
9.0892751,-0.13896426
9.1456339,-0.044445044
9.2021668,-0.004826548
9.2588739,-0.24755975
9.3157552,-0.051076028
9.3728107,-0.17615969
9.4300403,-0.050261721
9.4874442,-0.073382117
9.5450222,0.013302649
9.6027745,-0.056874088
9.6607009,-0.001559389
9.7188015,0.038070277
9.7770763,0.046328636
9.8355253,0.023215686
9.8941485,-0.000483316
9.9529458,-0.071241646
10.011917,0.022705403
10.071063,0.061749986
10.130383,0.14000975
10.189877,-0.071927063
10.249545,0.17103758
10.309388,0.045374263
10.369405,0.02167123
10.429596,0.099928476
10.489961,0.052695023
10.5505,0.068206164
10.611213,0.060187389
10.672101,0.10707007
10.733163,0.23238362
10.794399,0.075343728
10.855809,0.13791117
10.917393,0.20832125
10.979152,0.066966119
11.041085,0.2236497
11.103192,0.14503866
11.165473,0.15270162
11.227928,0.21526604
11.290558,0.019006432
11.353361,0.26980514
11.416339,0.07354452
11.479491,0.23022457
11.542818,0.22219824
11.606318,-0.31916193
11.669993,0.23751661
11.733841,0.056939745
11.797864,0.13518591
11.862062,0.26833352
11.926433,0.15050024
11.990979,0.00913705
12.055698,0.10306747
12.120592,-0.10888497
12.185661,0.45563268
12.250903,-0.34455606
12.316319,0.33760764
12.38191,-0.14885662
12.447675,0.070560974
12.513614,0.070370219
12.579727,0.054492686
12.646015,0.21900681
12.712477,-0.1262835
12.779112,-0.063731173
12.845923,0.32823242
12.912907,-0.4798045
12.980065,0.46117769
13.047398,-0.10372298
13.114905,-0.11960454
13.182586,0.11549378
13.250441,-0.14352605
13.31847,0.2876497
13.386674,-0.19882212
13.455051,0.051960466
13.523603,-0.003139808
13.592329,-0.25431902
13.66123,0.25528558
13.730304,-0.12922797
13.799553,-0.12158516
13.868976,0.082135576
13.938573,-0.2004187
14.008344,0.066046123
14.07829,-0.13023465
14.148409,0.042111518
14.218703,-0.13848399
14.289171,0.01033176
14.359813,-0.021245149
14.43063,-0.092038249
14.50162,0.017560305
14.572785,-0.06107694
14.644124,0.048520605
14.715637,0.040470588
14.787324,0.042814465
14.859186,0.013772431
14.931221,0.023932721
15.003431,-0.044351724
15.075815,0.059899488
15.148374,-0.031941093
15.221106,0.001695159
15.294013,-0.050956461
15.367094,0.006182479
15.440349,-0.06218214
15.513778,-0.044285612
15.587381,0.004970104
15.661159,-0.000689504
15.735111,-0.029891886
15.809237,-0.035578219
15.883537,0.044996596
15.958011,-0.054834108
16.03266,0.002184571
16.107482,0.082719299
16.182479,-0.001465218
16.25765,0.079042786
16.332996,-0.02085473
16.408515,-0.003118549
16.484209,-0.032454554
16.560077,0.063686275
16.636119,0.007877791
16.712335,0.014794362
16.788725,-0.017524795
16.86529,-0.06555027
16.942029,0.011894408
17.018942,-0.067543701
17.096029,0.12750795
17.17329,-0.1323624
17.250726,-0.06284103
17.328335,-0.13451617
17.406119,-0.080721163
17.484077,0.067171452
17.56221,-0.12221088
17.640516,0.15897498
17.718997,-0.234369
17.797652,-0.008125184
17.876481,0.1788829
17.955484,-0.026285915
18.034662,0.26264287
18.114013,0.39468887
18.193539,-0.053677332
18.273239,0.40774035
18.353113,0.17109876
18.433162,0.23247636
18.513384,0.89775547
18.593781,0.91987729
18.674352,0.95766535
18.755097,0.68170786
18.836016,0.4606323
18.91711,0.92973277
18.998377,0.33214654
19.079819,0.36983438
19.161435,0.31338452
19.243226,0.060836198
19.32519,0.004346261
19.407329,-0.044320581
19.489642,-0.21849766
19.572129,-0.40838106
19.65479,-0.088480581
19.737625,0.043164562
19.820635,-0.51540642
19.903819,-0.2661543
19.987177,-0.13456928
20.070709,-0.3167298
20.154415,-0.2322437
20.238296,0.18947727
20.32235,0.71313898
20.406579,-0.10439583
20.490982,0.25451991
20.57556,8.0016509
20.660311,21.136997
20.745237,10.53899
20.830337,1.8076295
20.915611,1.2174254
21.001059,1.1683778
21.086681,1.3310748
21.172478,0.91335958
21.258449,0.89562434
21.344594,1.0896338
21.430913,0.68754473
21.517406,0.77171015
21.604074,0.62056141
21.690915,0.8850789
21.777931,0.81232145
21.865121,0.4964067
21.952486,0.40792289
22.040024,0.1860857
22.127737,0.097561807
22.215624,0.18941002
22.303685,-0.10307553
22.39192,0.020105155
22.480329,-0.13124401
22.568913,-0.078691651
22.657671,0.005213216
22.746603,-0.14619608
22.835709,-0.70377022
22.924989,-1.1134914
23.014444,-2.0969282
23.104073,-2.2972179
23.193876,-3.2594586
23.283853,-3.8699247
23.374004,-4.3482241
23.46433,-5.0159255
23.554829,-5.5593032
23.645503,-6.1038476
23.736351,-6.8221077
23.827373,-7.5415344
23.91857,-8.0425199
24.009941,-8.7485935
24.101485,-9.3303436
24.193204,-9.9916918
24.285098,-10.630677
24.377165,-11.262986
24.469407,-11.96705
24.561822,-12.484045
24.654412,-13.38652
24.747176,-13.733299
24.840115,-14.442029
24.933227,-15.089181
25.026514,-15.470833
25.119975,-16.073259
25.21361,-15.829793
25.307419,-14.363964
25.401403,-11.213028
25.49556,5.5838012
25.589892,57.853973
25.684398,68.570038
25.779078,34.720229
25.873933,51.637882
25.968961,67.589662
26.064164,67.720667
26.159541,67.144624
26.255092,66.481139
26.350818,65.808645
26.446717,65.15067
26.542791,64.522902
26.639039,63.925339
26.735461,63.193276
26.832057,62.695341
26.928828,61.898199
27.025772,61.366558
27.122891,60.684731
27.220184,60.064482
27.317652,59.333262
27.415293,58.593033
27.513109,57.655559
27.611098,57.226722
27.709262,56.192797
27.807601,55.236136
27.906113,54.223407
28.0048,53.742845
28.10366,53.072881
28.202695,52.142926
28.301904,51.517687
28.401288,50.852066
28.500845,50.208808
28.600577,49.501638
28.700483,48.416831
28.800563,47.707328
28.900817,46.92607
29.001246,45.767174
29.101848,44.520838
29.202625,43.155688
29.303576,41.616822
29.404701,38.766986
29.506001,36.982649
29.607474,35.314793
29.709122,32.398712
29.810944,29.591268
29.91294,26.312069
30.01511,22.812096
30.117455,19.138407
30.219974,17.228257
30.322666,14.760078
30.425534,11.655438
30.528575,9.2947292
30.63179,6.7367757
30.73518,5.7698123
30.838744,3.8761922
30.942482,1.8559152
31.046394,0.15604019
31.15048,-0.44696222
31.254741,-0.54132733
31.359176,-0.89568261
31.463785,-1.9257143
31.568568,-2.1569127
31.673525,-0.052022723
31.778657,2.1850339
31.883963,2.9777867
31.989442,4.1929022
32.095097,6.4656746
32.200925,6.8235549
32.306927,4.9685039
32.413104,3.3554235
32.519455,1.3019608
32.62598,1.8218835
32.732679,0.50672103
32.839553,-0.60431096
32.9466,0.12800323
33.053822,-0.69241483
33.161218,0.72267014
33.268788,1.7693366
33.376532,1.5377806
33.484451,2.5770217
33.592544,4.9654914
33.700811,9.5031896
33.809252,16.315607
33.917867,21.936076
34.026657,23.431263
34.13562,24.134503
34.244758,24.798736
34.35407,24.600433
34.463556,24.614103
34.573217,23.851512
34.683052,21.536189
34.79306,18.295584
34.903243,13.204208
35.013601,8.9208836
35.124132,7.3436507
35.234838,6.4568228
35.345717,3.9702039
35.456771,4.4563429
35.567999,3.4995535
35.679402,4.2919927
35.790978,3.1709153
35.902729,3.9794586
36.014654,2.4431128
36.126753,3.252074
36.239026,1.7318323
36.351474,1.8588583
36.464095,2.7547207
36.576891,3.760596
36.689861,3.8098174
36.803005,3.0827772
36.916324,4.2696714
37.029816,3.2450098
37.143483,1.6480081
37.257324,1.6512153
37.371339,1.3565922
37.485529,1.226884
37.599892,1.3405219
37.71443,1.415153
37.829142,0.11744406
37.944028,0.36504206
38.059088,0.5108882
38.174323,0.50008052
38.289731,0.16791313
38.405314,-0.015025728
38.521071,0.22577375
38.637002,0.54521351
38.753108,0.21388181
38.869387,0.29060217
38.985841,0.19498242
39.102469,0.82898337
39.219271,0.192605
39.336248,0.43486692
39.453398,0.64596521
39.570723,0.21413518
39.688222,0.088396413
39.805895,-0.28811382
39.923742,0.30813389
40.041764,0.15164934
40.15996,-0.65560668
40.278329,-0.23128123
40.396873,-0.5518449
40.515592,-0.53494474
40.634484,-0.88646311
40.753551,-1.4652235
40.872792,-1.4398535
40.992207,-1.8378039
41.111796,-1.4886604
41.231559,-1.7044224
41.351497,-2.077247
41.471608,-2.0188987
41.591894,-2.5568286
41.712355,-2.4753504
41.832989,-2.5823072
41.953797,-0.59534617
42.07478,-0.6007417
42.195937,-2.2377095
42.317268,-1.7650732
42.438773,5.366187
42.560453,28.92862
42.682306,34.914383
42.804334,35.292102
42.926536,33.920603
43.048912,34.603805
43.171463,35.09073
43.294187,36.01667
43.417086,35.899274
43.540159,35.805207
43.663406,35.703097
43.786828,35.718435
43.910423,35.412004
44.034193,34.352432
44.158137,34.288739
44.282255,34.33465
44.406547,33.839185
44.531014,33.86901
44.655654,34.118244
44.780469,34.108454
44.905458,33.871014
45.030621,33.758863
45.155959,33.881808
45.28147,33.84769
45.407156,34.252587
45.533016,34.688658
45.65905,33.987274
45.785259,33.199416
45.911641,32.850573
46.038198,32.211335
46.164929,30.348368
46.291834,30.712652
46.418913,30.708109
46.546167,30.11513
46.673595,29.953325
46.801196,29.375633
46.928972,29.119311
47.056923,29.419651
47.185047,30.46489
47.313346,30.302086
47.441819,29.527317
47.570466,29.646466
47.699287,29.483063
47.828282,28.197891
47.957452,26.998794
48.086795,25.485772
48.216313,23.894118
48.346006,22.310108
48.475872,19.643546
48.605912,23.329725
48.736127,27.698057
48.866516,27.979914
48.997079,27.28118
49.127816,27.507737
49.258728,27.757623
49.389813,27.56025
49.521073,27.401894
49.652507,27.345298
49.784115,27.963012
49.915898,27.819743
50.047854,26.876274
50.179985,26.49731
50.31229,26.094618
50.444769,25.52702
50.577423,25.069026
50.71025,23.936323
50.843252,24.52891
50.976428,24.203651
51.109778,21.627211
51.243302,18.17214
51.377001,17.775693
51.510873,15.928066
51.64492,13.695925
51.779141,11.455742
51.913536,10.321241
52.048106,9.58654
52.182849,7.6045807
52.317767,4.9557551
52.452859,3.8910434
52.588125,2.8496614
52.723566,3.1100405
52.85918,3.0643375
52.994969,2.7360817
53.130932,1.0586067
53.267069,-0.60338184
53.40338,-1.6145897
53.539866,-2.3907032
53.676525,-2.4846635
53.813359,-2.4062745
53.950367,-2.0348333
54.08755,-1.4988721
54.224906,-1.2689792
54.362437,-2.2000564
54.500141,-3.0685745
54.63802,-2.0627686
54.776074,-2.7669525
54.914301,-2.6477929
55.052703,-1.775878
55.191278,-1.0610117
55.330028,0.045825559
55.468952,1.2936534
55.608051,2.4785503
55.747323,4.3769868
55.88677,5.7026883
56.026391,6.3144785
56.166186,6.7221613
56.306155,6.5100503
56.446298,6.8310868
56.586616,6.6970354
56.727108,7.127504
56.867774,7.6911201
57.008614,8.6467072
57.149629,9.6177946
57.290817,10.110265
57.43218,10.900588
57.573717,11.627981
57.715428,12.896364
57.857313,14.572404
57.999373,14.279632
58.141607,14.50432
58.284014,15.026861
58.426597,14.192354
58.569353,13.914524
58.712283,14.09141
58.855388,13.821051
58.998667,13.550506
59.14212,12.817031
59.285747,13.142193
59.429548,13.02011
59.573524,11.721371
59.717674,11.724406
59.861998,12.11157
60.006496,12.15345
60.151168,12.116712
60.296015,11.060181
60.441036,11.172091
60.58623,11.064207
60.7316,9.7875104
60.877143,8.8792551
61.02286,8.5982649
61.168752,7.9719908
61.314818,8.0278837
61.461058,8.3737868
61.607472,8.3822492
61.754061,8.4062119
61.900823,9.7162633
62.04776,11.763384
62.194871,12.853455
62.342156,13.457067
62.489616,14.421277
62.637249,15.926477
62.785057,16.011884
62.933039,13.571614
63.081195,10.762532
63.229525,10.910126
63.37803,10.853612
63.526708,10.287109
63.675561,11.900812
63.824588,12.463349
63.97379,12.24923
64.123165,12.740806
64.272715,13.083178
64.422439,12.672422
64.572337,12.465402
64.722409,12.469961
64.872655,12.803746
65.023076,12.470678
65.17367,11.964875
65.324439,11.411828
65.475383,10.803692
65.6265,10.360077
65.777791,10.692746
65.929257,11.566406
66.080897,9.8751746
66.232711,7.8229726
66.384699,6.7431338
66.536862,5.5376189
66.689198,3.5162318
66.841709,4.8436785
66.994394,5.3474099
67.147254,2.6431122
67.300287,0.48764828
67.453495,0.190822
67.606876,-1.5414843
67.760432,-1.1484862
67.914162,5.3698161
68.068067,6.1232267
68.222145,1.4097847
68.376398,-4.5273725
68.530825,-4.0069979
68.685426,-5.3533311
68.840201,-4.2291172
68.995151,-0.5794543
69.150274,-2.2866953
69.305572,-5.342997
69.461044,-5.1365948
69.616691,-4.4753318
69.772511,-3.5160708
69.928506,5.4509923
70.084674,7.1944847
70.241017,3.9575439
70.397535,-1.3735558
70.554226,1.2560877
70.711092,2.9366705
70.868131,2.7113297
71.025345,3.9683007
71.182733,4.3860149
71.340296,4.6468252
71.498032,4.3977904
71.655943,4.9644007
71.814028,5.4054796
71.972287,5.3602429
72.13072,5.6443768
72.289327,5.7716068
72.448109,7.2399721
72.607065,7.5004531
72.766195,7.3295204
72.925499,7.5036446
73.084977,7.7247864
73.24463,7.3184362
73.404457,6.7787114
73.564458,5.642867
73.724633,5.1814913
73.884982,4.2808587
74.045506,4.2037144
74.206203,3.1069211
74.367075,2.0493023
74.528121,1.9798777
74.689342,0.42805894
74.850736,1.8330618
75.012305,1.7086117
75.174048,0.52529694
75.335965,3.5458626
75.498056,5.7428577
75.660321,3.1947135
75.822761,-2.62406
75.985375,-4.2467962
76.148163,-5.1872207
76.311125,-2.7159216
76.474261,4.2706408
76.637572,2.4807978
76.801056,-3.5285879
76.964715,-5.1457515
77.128548,-3.8059871
77.292556,-2.0583144
77.456737,4.2070706
77.621093,7.2725208
77.785623,3.6086245
77.950327,-1.5140302
78.115205,-2.5660314
78.280257,-1.6807125
78.445484,4.7027108
78.610885,7.3214934
78.77646,3.9089687
78.942209,-2.8211378
79.108132,-1.4805909
79.27423,0.69139372
79.440502,2.8634436
79.606947,6.5806567
79.773568,8.0861703
79.940362,6.8152785
80.10733,6.68955
80.274473,7.0501612
80.44179,6.5088769
80.609281,8.3990303
80.776946,8.4931704
80.944786,8.7599248
81.112799,7.2620385
81.280987,4.5014724
81.449349,5.3331283
81.617885,3.568771
81.786596,3.0985965
81.95548,4.2284873
82.124539,2.260404
82.293772,0.58258205
82.463179,1.8146292
82.63276,1.0232122
82.802516,0.12205644
82.972446,0.17782864
83.142549,-0.16633394
83.312828,-1.6084705
83.48328,-0.34465955
83.653906,-0.64941082
83.824707,-0.075665506
83.995682,-1.3528354
84.166831,-1.6809204
84.338154,-1.1854109
84.509651,-1.1604243
84.681323,-0.90007843
84.853169,0.71527817
85.025189,0.12670492
85.197383,-1.0814845
85.369751,-0.28968212
85.542294,0.69034723
85.71501,0.062525157
85.887901,0.54057715
86.060966,1.6460718
86.234206,0.87704845
86.407619,0.52370304
86.581207,-0.7237683
86.754969,-0.92026753
86.928905,5.3616563
87.103015,9.3690621
87.277299,8.1372439
87.451758,1.1014959
87.626391,-0.57739774
87.801198,1.2025239
87.976179,4.2843981
88.151334,9.65646
88.326664,10.39322
88.502168,9.2397747
88.677845,8.9333805
88.853698,9.6387426
89.029724,9.9205671
89.205924,10.100422
89.382299,10.248897
89.558848,10.279716
89.735571,9.7379781
89.912468,9.3452513
90.08954,8.9917319
90.266785,9.3833023
90.444205,10.308198
90.621799,8.7703398
90.799567,7.0442383
90.97751,5.3102853
91.155626,5.6625986
91.333917,9.5600016
91.512382,9.9828865
91.691021,6.8841946
91.869834,1.6992198
92.048822,2.6318838
92.227984,2.7174807
92.407319,7.6815007
92.586829,8.33963
92.766514,6.3232413
92.946372,2.573511
93.126405,0.094360555
93.306612,7.4191234
93.486993,10.006623
93.667548,10.78235
93.848277,10.01297
94.029181,7.3455431
94.210259,5.9800685
94.391511,6.1988993
94.572937,8.6451728
94.754537,7.4365361
94.936312,4.1808323
95.11826,0.58002211
95.300383,2.7203801
95.48268,6.9862201
95.665152,8.9147968
95.847797,7.1570908
96.030617,4.1680039
96.213611,1.7593009
96.396779,4.8329426
96.580121,9.7026544
96.763637,10.886083
96.947328,10.163622
97.131193,5.903897
97.315232,6.5382815
97.499445,5.4942264
97.683832,5.8933003
97.868394,6.0806011
98.053129,6.8639722
98.238039,7.1610604
98.423123,8.0071599
98.608382,7.4807022
98.793814,7.7071773
98.979421,7.2512912
99.165202,6.5993184
99.351157,6.9434158
99.537286,6.5894656
99.723589,6.2119778
99.910067,6.712913
100.09672,6.7981537
100.28354,7.0873076
100.47055,7.2588063
100.65772,6.7165711
100.84507,7.4841316
101.03259,8.1261936
101.22029,6.752561
101.40816,5.2377437
101.5962,5.7778201
101.78442,5.564947
101.97282,7.6108891
102.16139,7.5078034
102.35013,6.8635329
102.53904,6.1878816
102.72813,6.6494769
102.9174,8.5934168
103.10684,9.8079367
103.29645,9.9636248
103.48624,8.6134222
103.6762,7.8592898
103.86633,8.6110315
104.05664,8.5078629
104.24713,8.232137
104.43779,6.254442
104.62862,3.5159545
104.81963,3.1539292
105.01081,3.9840526
105.20216,6.8220107
105.39369,5.8560391
105.58539,-1.6589605
105.77727,-4.3269095
105.96932,-3.2144747
106.16155,-1.811852
106.35395,-0.66021806
106.54652,-4.6693767
106.73927,-6.8354064
106.93219,-6.8916404
107.12529,-4.0223925
107.31856,2.1095922
107.51201,1.7631373
107.70563,-2.8686454
107.89942,-8.1827848
108.09339,-4.0381046
108.28753,9.0006893
108.48185,9.6394793
108.67634,9.2351282
108.871,2.2346948
109.06584,-2.0128014
109.26085,-1.036772
109.45604,4.0804299
109.6514,2.8368436
109.84694,-0.97145245
110.04264,-5.611125
110.23853,2.282532
110.43459,8.6703026
110.63082,9.6149322
110.82722,9.1321068
111.02381,5.3551599
111.22056,4.3311503
111.41749,3.6992936
111.61459,4.2282174
111.81187,2.4512549
112.00932,-1.411986
112.20695,-2.9379759
112.40475,5.4340696
112.60272,8.7080719
112.80087,9.621286
112.99919,5.3658688
113.19769,0.21632997
113.39636,3.333454
113.5952,5.0388093
113.79422,4.4461216
113.99342,0.99852802
114.19278,-2.4961283
114.39233,-1.0809846
114.59204,1.3851356
114.79193,4.3453696
114.992,4.2467761
115.19223,-0.040056513
115.39265,0.30055792
115.59323,8.7039135
115.794,9.6405986
115.99493,10.05179
116.19604,8.8080747
116.39732,6.0898461
116.59878,7.4186725
116.80041,8.6847498
117.00222,8.7116076
117.2042,6.1188536
117.40635,3.5966839
117.60868,5.7019614
117.81119,8.9758624
118.01386,10.139956
118.21672,8.1589468
118.41974,4.970091
118.62294,5.9145647
118.82631,6.4982501
119.02986,7.615265
119.23358,5.0067858
119.43748,0.53947911
119.64155,-0.88469418
119.8458,2.224462
120.05022,6.3296926
120.25481,4.81139
120.45958,-2.4324067
120.66452,-3.6762073
120.86963,6.2878313
121.07492,8.3538268
121.28039,3.7766812
121.48603,-5.3181154
121.69184,-5.4168375
121.89783,-2.4881125
122.10399,2.7229616
122.31032,2.859522
122.51683,-3.4039216
122.72351,-6.2086585
122.93037,-3.1781515
123.1374,5.8366189
123.34461,6.0748685
123.55199,-0.99673611
123.75954,-6.0056459
123.96727,-3.0381353
124.17518,2.4312857
124.38325,2.6379115
124.5915,-3.0613954
124.79993,-7.0352624
125.00853,-4.1699639
125.2173,3.9501862
125.42625,4.4232273
125.63537,-2.4135858
125.84467,-8.0033904
126.05414,-3.2559903
126.26378,0.53449677
126.4736,2.748463
126.6836,2.3270848
126.89376,2.0076172
127.10411,3.3586876
127.31462,4.6783351
127.52531,5.5665598
127.73618,3.6468911
127.94721,3.029133
128.15843,3.234854
128.36981,6.4758188
128.58137,7.5284981
128.79311,5.6085781
129.00502,4.2846863
129.2171,5.4862344
129.42936,6.6014577
129.64179,7.0578073
129.8544,6.8395968
130.06718,5.2958458
130.28013,5.6030249
130.49326,7.1415264
130.70656,7.5191932
130.92004,7.3477902
131.13369,7.0743762
131.34751,6.926402
131.56151,7.2646522
131.77569,7.2342246
131.99004,7.1017859
132.20456,7.0320421
132.41925,7.1818559
132.63412,6.7433842
132.84917,6.8852543
133.06439,6.8153094
