,Intensity
0.61526923,0.39516273
0.62999688,0.5563649
0.64489871,0.72564706
0.65997473,0.88923906
0.67522495,0.73124957
0.69064935,0.31442367
0.70624794,-0.22790529
0.72202072,-0.23691379
0.73796769,-0.55181751
0.75408884,-0.41967527
0.77038419,-0.29538904
0.78685372,-0.1319
0.80349744,-0.29783559
0.82031535,-0.31476444
0.83730745,0.091823245
0.85447374,-0.38787645
0.87181421,-0.40484391
0.88932888,-0.045353651
0.90701773,-0.054503715
0.92488077,-0.34601959
0.942918,0.24872617
0.96112942,0.44345907
0.97951503,0.31661047
0.99807483,0.70739605
1.0168088,0.98052171
1.035717,0.88500705
1.0547993,0.98555795
1.0740559,1.0939391
1.0934866,1.1160329
1.1130916,1.036153
1.1328707,1.0033191
1.152824,1.0489037
1.1729515,1.0395735
1.1932532,0.94395584
1.213729,1.0993057
1.2343791,1.1997408
1.2552033,1.182516
1.2762018,1.549592
1.2973744,1.0695963
1.3187212,0.65233279
1.3402422,1.0036839
1.3619374,0.57070843
1.3838068,0.59262204
1.4058504,0.9988365
1.4280681,1.0520969
1.4504601,1.191619
1.4730262,1.0879909
1.4957665,1.0470951
1.518681,0.91991186
1.5417697,0.51036283
1.5650326,0.51648721
1.5884697,0.13828499
1.612081,0.073795391
1.6358664,0.064194884
1.6598261,-0.063065552
1.6839599,0.076327809
1.7082679,0.035316144
1.7327501,0.3707622
1.7574065,0.40031303
1.7822371,0.48475295
1.8072419,0.5064349
1.8324209,0.35555497
1.857774,0.49485824
1.8833013,0.18708982
1.9090029,0.10675951
1.9348786,0.19112221
1.9609285,-0.030410311
1.9871526,0.006867829
2.0135509,0.33432918
2.0401234,0.13628746
2.06687,0.46372307
2.0937909,0.31271443
2.1208859,0.45973215
2.1481551,0.36359973
2.1755985,0.22039563
2.2032161,0.32031591
2.2310079,0.20061547
2.2589739,0.2142355
2.2871141,0.36117599
2.3154285,0.23359381
2.343917,0.33344974
2.3725797,0.4960379
2.4014167,0.27429947
2.4304278,0.28784228
2.4596131,0.3405879
2.4889726,0.35410497
2.5185062,0.21858957
2.5482141,0.31835541
2.5780962,0.26124564
2.6081524,0.25902495
2.6383828,0.24894827
2.6687875,0.22317243
2.6993663,0.21307
2.7301193,0.11668019
2.7610465,0.090865751
2.7921478,-0.021236072
2.8234234,0.12547277
2.8548732,0.02118834
2.8864971,-0.06742268
2.9182952,0.22826716
2.9502676,-0.10350686
2.9824141,0.33333371
3.0147348,0.14271042
3.0472296,0.36776054
3.0798987,0.34966054
3.112742,0.25311629
3.1457594,0.52518663
3.1789511,0.36587155
3.2123169,0.26928869
3.2458569,0.5805361
3.2795711,0.34275104
3.3134595,0.40299232
3.3475221,0.5416521
3.3817589,0.68814215
3.4161698,0.41893306
3.450755,0.58892678
3.4855143,0.92361352
3.5204478,0.41907169
3.5555556,0.63608563
3.5908375,0.78249846
3.6262936,0.56027097
3.6619238,0.63606983
3.6977283,0.64126758
3.733707,0.56017796
3.7698598,0.73789899
3.8061868,0.61756793
3.8426881,0.71683185
3.8793635,0.62784761
3.9162131,0.64865442
3.9532369,0.763566
3.9904348,0.47062158
4.027807,0.59335056
4.0653534,0.51998824
4.1030739,0.36818168
4.1409686,0.48302892
4.1790376,0.27629466
4.2172807,0.35190047
4.255698,0.3412189
4.2942895,0.18934799
4.3330551,0.2256995
4.371995,0.08164599
4.411109,0.094442353
4.4503973,0.099382709
4.4898597,-0.02118
4.5294963,0.038636577
4.5693071,-0.08979501
4.6092921,0.040584063
4.6494513,0.014087521
4.6897847,-0.090853263
4.7302923,-0.01541476
4.770974,-0.034106774
4.8118299,-0.12339989
4.8528601,0.030431373
4.8940644,-0.12025939
4.9354429,0.089827096
4.9769956,-0.068720934
5.0187225,-0.15668779
5.0606235,0.029848087
5.1026988,-0.081662313
5.1449482,0.018584928
5.1873719,0.056080007
5.2299697,0.062195471
5.2727417,0.044774459
5.3156879,0.03518952
5.3588083,0.16677399
5.4021029,-0.0781192
5.4455717,0.014235451
5.4892146,0.067367351
5.5330318,0.034217676
5.5770231,0.16576682
5.6211886,0.12475988
5.6655283,0.20923607
5.7100422,0.13684245
5.7547303,0.1977751
5.7995926,0.18811245
5.8446291,0.13922704
5.8898397,0.29425615
5.9352245,0.11986642
5.9807836,0.24350884
6.0265168,0.29655597
6.0724242,0.082929358
6.1185058,0.33988392
6.1647616,0.11840005
6.2111916,0.21847773
6.2577957,0.39697973
6.3045741,0.19900407
6.3515266,0.22847233
6.3986533,0.25009039
6.4459543,0.27954452
6.4934294,0.081540603
6.5410787,0.36980413
6.5889021,0.20315864
6.6368998,0.28748647
6.6850717,0.073768018
6.7334177,0.55808172
6.781938,0.061996201
6.8306324,0.36590362
6.879501,0.18352946
6.9285438,0.46389333
6.9777608,-0.008691034
7.027152,0.41283518
7.0767174,0.26964845
7.1264569,0.29900367
7.1763707,0.14795968
7.2264586,0.32632038
7.2767207,0.23016421
7.327157,0.071255882
7.3777675,0.21822284
7.4285522,0.44361411
7.4795111,0.018017917
7.5306442,0.31398329
7.5819514,0.23347101
7.6334329,-0.066656179
7.6850885,0.20575859
7.7369183,0.21934276
7.7889223,0.20154732
7.8411005,0.11315658
7.8934529,0.16593524
7.9459795,0.1245892
7.9986802,-0.042254111
8.0515552,0.12030728
8.1046043,0.071096903
8.1578277,-0.025179364
8.2112252,0.17657652
8.2647969,-0.084419757
8.3185428,0.015361213
8.3724629,0.005331198
8.4265572,-0.043921569
8.4808256,0.065684732
8.5352683,-0.036474308
8.5898851,-0.013143786
8.6446761,-0.060402133
8.6996413,-0.060602291
8.7547808,0.11958907
8.8100943,-0.12374961
8.8655821,-0.045520297
8.9212441,-0.069252405
8.9770803,-0.17141652
9.0330906,-0.10887538
9.0892751,-0.14045253
9.1456339,0.094636352
9.2021668,-0.093804809
9.2588739,0.015792611
9.3157552,0.070487436
9.3728107,-0.22775955
9.4300403,0.11713009
9.4874442,-0.087000522
9.5450222,-0.11858274
9.6027745,0.17140303
9.6607009,-0.23665105
9.7188015,0.16313737
9.7770763,-0.017466994
9.8355253,-0.0725818
9.8941485,0.16249884
9.9529458,-0.065166255
10.011917,0.036579782
10.071063,0.012834989
10.130383,0.02046211
10.189877,0.16142193
10.249545,0.020028174
10.309388,0.1139279
10.369405,0.1450819
10.429596,0.12917644
10.489961,0.20738799
10.5505,0.081677334
10.611213,0.15988762
10.672101,0.089077656
10.733163,0.12022785
10.794399,0.23765191
10.855809,0.11193809
10.917393,0.09602755
10.979152,0.36246932
11.041085,0.032832024
11.103192,0.22084115
11.165473,0.16571239
11.227928,0.016465351
11.290558,0.23584513
11.353361,0.27483211
11.416339,9.30E-05
11.479491,0.26652966
11.542818,0.32904416
11.606318,-0.14961845
11.669993,0.71289477
11.733841,-0.19714166
11.797864,0.17125265
11.862062,0.51611691
11.926433,-0.35470574
11.990979,0.40584353
12.055698,0.13894118
12.120592,0.13870487
12.185661,0.083565961
12.250903,0.083328379
12.316319,0.012501926
12.38191,0.051478761
12.447675,0.15320006
12.513614,0.16080308
12.579727,-0.12963376
12.646015,0.31718368
12.712477,-0.17717599
12.779112,0.22258135
12.845923,0.089004726
12.912907,-0.20143528
12.980065,0.19047702
13.047398,-0.037219151
13.114905,0.033123255
13.182586,-0.084770267
13.250441,0.17380616
13.31847,-0.077421959
13.386674,-0.22668993
13.455051,0.26717871
13.523603,-0.32130622
13.592329,-0.047046681
13.66123,0.10172202
13.730304,-0.17303932
13.799553,0.140434
13.868976,-0.10295606
13.938573,0.022280694
14.008344,-0.04071848
14.07829,-0.11940456
14.148409,0.076418526
14.218703,-0.11991588
14.289171,0.044533387
14.359813,-0.018468958
14.43063,0.028331985
14.50162,-0.026828491
14.572785,0.02781432
14.644124,-0.09793566
14.715637,-0.066823529
14.787324,0.11670508
14.859186,-0.091934608
14.931221,0.036669169
15.003431,0.039771313
15.075815,-0.082628176
15.148374,0.014568742
15.221106,-0.029422247
15.294013,0.028536112
15.367094,0.031581074
15.440349,-0.043816774
15.513778,0.069009236
15.587381,-0.04562717
15.661159,0.012274006
15.735111,0.14859512
15.809237,-0.12293834
15.883537,0.036889309
15.958011,0.079058465
16.03266,-0.090548521
16.107482,0.10846051
16.182479,0.025105157
16.25765,0.090757979
16.332996,0.007379757
16.408515,-0.044637353
16.484209,0.028824297
16.560077,-0.054588235
16.636119,0.038298069
16.712335,0.13116359
16.788725,-0.16030541
16.86529,-0.051795189
16.942029,-0.045266542
17.018942,-0.093660642
17.096029,-0.032271608
17.17329,-0.025805321
17.250726,-0.089948056
17.328335,0.057653128
17.406119,-0.1163351
17.484077,-0.16485392
17.56221,-0.025158237
17.640516,-0.19920883
17.718997,-0.051711578
17.797652,0.15066685
17.876481,-0.078348066
17.955484,0.061243686
18.034662,-0.042322603
18.114013,-0.020419483
18.193539,0.024992262
18.273239,-0.15706776
18.353113,0.52359653
18.433162,-0.13693644
18.513384,0.096627451
18.593781,0.39267276
18.674352,0.34359871
18.755097,-0.23882998
18.836016,0.17479845
18.91711,0.1962487
18.998377,-0.025459616
19.079819,-0.22365983
19.161435,0.040863732
19.243226,-0.32992813
19.32519,-0.002702093
19.407329,-0.4833405
19.489642,-0.022823758
19.572129,-0.48781852
19.65479,-0.74106989
19.737625,0.18997115
19.820635,-0.66724441
19.903819,-0.46565776
19.987177,-0.36605321
20.070709,-0.29784252
20.154415,-0.44141784
20.238296,-0.13011252
20.32235,1.2243087
20.406579,-0.05658543
20.490982,0.10563634
20.57556,10.510974
20.660311,28.155506
20.745237,12.098056
20.830337,1.9072515
20.915611,1.285053
21.001059,1.6118527
21.086681,1.1543175
21.172478,1.0026433
21.258449,1.1489869
21.344594,0.9972701
21.430913,1.3004339
21.517406,1.2506352
21.604074,0.90277599
21.690915,0.99411114
21.777931,0.90503283
21.865121,0.83161948
21.952486,0.49936128
22.040024,0.13570922
22.127737,0.13282017
22.215624,0.16128234
22.303685,0.025017328
22.39192,0.12402512
22.480329,0.21516845
22.568913,-0.30547423
22.657671,0.067979425
22.746603,-0.17035294
22.835709,-0.37276115
22.924989,-0.58334685
23.014444,-0.70799238
23.104073,-0.94277619
23.193876,-1.1386787
23.283853,-1.1309939
23.374004,-1.4452121
23.46433,-1.6734902
23.554829,-1.6354359
23.645503,-2.0134023
23.736351,-2.1720951
23.827373,-2.3938675
23.91857,-2.5218565
24.009941,-2.7835132
24.101485,-2.9984454
24.193204,-3.15881
24.285098,-3.3038227
24.377165,-3.5432873
24.469407,-3.704655
24.561822,-3.693808
24.654412,-4.0519227
24.747176,-4.2770385
24.840115,-4.3926847
24.933227,-4.7282732
25.026514,-4.554392
25.119975,-4.9690805
25.21361,-4.9841033
25.307419,-4.4425977
25.401403,-4.1131912
25.49556,-0.30176609
25.589892,13.242658
25.684398,24.904395
25.779078,3.7187385
25.873933,18.344512
25.968961,85.950344
26.064164,87.47741
26.159541,87.247279
26.255092,86.522696
26.350818,82.840916
26.446717,73.119586
26.542791,67.358706
26.639039,78.44455
26.735461,83.977119
26.832057,84.136804
26.928828,84.10792
27.025772,84.070859
27.122891,83.625619
27.220184,83.501614
27.317652,82.624334
27.415293,81.315347
27.513109,78.766809
27.611098,75.378722
27.709262,70.304026
27.807601,64.530956
27.906113,59.071277
28.0048,52.285774
28.10366,47.107779
28.202695,43.545137
28.301904,39.793925
28.401288,37.273751
28.500845,34.894419
28.600577,31.926517
28.700483,30.62887
28.800563,28.891672
28.900817,27.091395
29.001246,24.93
29.101848,23.14474
29.202625,21.225813
29.303576,19.667336
29.404701,18.814406
29.506001,16.431731
29.607474,14.621271
29.709122,13.924201
29.810944,12.716993
29.91294,11.901608
30.01511,11.776084
30.117455,11.697285
30.219974,9.7907011
30.322666,8.4798608
30.425534,8.6275097
30.528575,6.8846282
30.63179,6.3649417
30.73518,4.3547248
30.838744,4.8539775
30.942482,4.8901507
31.046394,3.922068
31.15048,3.9497294
31.254741,2.5260761
31.359176,2.6158139
31.463785,2.1012958
31.568568,2.1746786
31.673525,2.3496879
31.778657,1.6537746
31.883963,2.0869387
31.989442,2.4099645
32.095097,1.5561854
32.200925,1.1412876
32.306927,1.8319379
32.413104,2.0987243
32.519455,1.7534118
32.62598,1.4343509
32.732679,0.14296306
32.839553,0.12238562
32.9466,-1.0352246
33.053822,-0.68673033
33.161218,-1.3419355
33.268788,-1.4086833
33.376532,-1.6085422
33.484451,-1.0552379
33.592544,0.53358268
33.700811,1.9030175
33.809252,3.1864
33.917867,5.3641223
34.026657,7.7303019
34.13562,9.3908214
34.244758,9.4358767
34.35407,8.8850757
34.463556,8.1619478
34.573217,6.639042
34.683052,4.8496917
34.79306,2.864485
34.903243,1.7579319
35.013601,0.55748326
35.124132,0.86313909
35.234838,1.0121543
35.345717,0.93394066
35.456771,0.52653738
35.567999,0.5350425
35.679402,0.57514229
35.790978,-0.35708481
35.902729,0.23247884
36.014654,-0.12675499
36.126753,0.39266468
36.239026,0.25348295
36.351474,-0.37959431
36.464095,0.50911919
36.576891,0.049035207
36.689861,-0.41866979
36.803005,0.13345518
36.916324,0.17599836
37.029816,-0.055746138
37.143483,0.026456977
37.257324,0.43829398
37.371339,-0.41239198
37.485529,-1.0746205
37.599892,0.41239266
37.71443,-0.83762693
37.829142,-0.94232635
37.944028,0.22378458
38.059088,-0.32752941
38.174323,-1.2403821
38.289731,-0.019823162
38.405314,-0.085460308
38.521071,-0.78631319
38.637002,-0.17728377
38.753108,-0.10935244
38.869387,-0.57467606
38.985841,-0.5771762
39.102469,0.16550008
39.219271,-0.66037272
39.336248,-0.85871614
39.453398,0.268509
39.570723,-0.40810904
39.688222,-0.74739379
39.805895,0.011439049
39.923742,-0.48455169
40.041764,-0.76869934
40.15996,0.21781963
40.278329,-0.20734773
40.396873,-0.22459357
40.515592,-0.57901594
40.634484,0.15683616
40.753551,-0.29154708
40.872792,-0.41044018
40.992207,0.22368627
41.111796,-0.84392399
41.231559,-1.261275
41.351497,-1.7107196
41.471608,-2.5295127
41.591894,-2.7058896
41.712355,-3.2123995
41.832989,-3.4451206
41.953797,-3.8118961
42.07478,-4.4303731
42.195937,-5.0103554
42.317268,-5.6851766
42.438773,-4.831307
42.560453,-0.38600168
42.682306,16.905641
42.804334,33.318132
42.926536,2.6240192
43.048912,17.435068
43.171463,73.029709
43.294187,74.090295
43.417086,73.542318
43.540159,71.879894
43.663406,69.801062
43.786828,69.392098
43.910423,46.056922
44.034193,30.046516
44.158137,28.937349
44.282255,29.098049
44.406547,26.309009
44.531014,28.648659
44.655654,28.744451
44.780469,30.329718
44.905458,30.502499
45.030621,25.788285
45.155959,22.147859
45.28147,33.604752
45.407156,60.449158
45.533016,37.081079
45.65905,8.4103181
45.785259,4.1545223
45.911641,6.50977
46.038198,4.8093948
46.164929,1.7435926
46.291834,2.0025594
46.418913,1.3510013
46.546167,-1.1679445
46.673595,-0.79349386
46.801196,-0.16878386
46.928972,0.21991093
47.056923,1.3921984
47.185047,1.8814118
47.313346,3.6356074
47.441819,2.3469603
47.570466,3.0507646
47.699287,3.6921183
47.828282,1.3141588
47.957452,-0.99291801
48.086795,-1.9271512
48.216313,-2.7748154
48.346006,-2.6888518
48.475872,-3.5829857
48.605912,5.3427827
48.736127,20.410022
48.866516,9.7050072
48.997079,9.3689141
49.127816,21.495861
49.258728,37.191729
49.389813,42.785932
49.521073,45.572585
49.652507,55.606592
49.784115,60.58207
49.915898,58.07549
50.047854,44.620185
50.179985,38.294586
50.31229,35.36536
50.444769,29.29133
50.577423,22.307791
50.71025,19.497095
50.843252,25.039636
50.976428,22.009922
51.109778,15.184423
51.243302,14.63373
51.377001,14.530389
51.510873,12.058716
51.64492,10.732435
51.779141,9.3672332
51.913536,7.83762
52.048106,6.5435954
52.182849,6.143983
52.317767,4.7485867
52.452859,2.6083869
52.588125,1.6214228
52.723566,1.3720081
52.85918,1.0915154
52.994969,0.80347415
53.130932,0.18631564
53.267069,-0.69721499
53.40338,-0.38045108
53.539866,-1.0986868
53.676525,-1.7460397
53.813359,-2.1185882
53.950367,-1.7517706
54.08755,-1.8946396
54.224906,-2.4609207
54.362437,-1.6545353
54.500141,-1.9931306
54.63802,-2.8963145
54.776074,-1.8621261
54.914301,-1.1964478
55.052703,-1.4326129
55.191278,-2.0843469
55.330028,-2.3202773
55.468952,-1.7168747
55.608051,-2.0623743
55.747323,-3.5057958
55.88677,-3.011845
56.026391,-3.3569925
56.166186,-2.8000619
56.306155,-2.6743865
56.446298,-2.5329074
56.586616,-2.273664
56.727108,-1.9280286
56.867774,-1.4567857
57.008614,-1.7618961
57.149629,-0.92963418
57.290817,-0.07372549
57.43218,0.14760043
57.573717,0.70615438
57.715428,2.096054
57.857313,2.4976914
57.999373,2.4130275
58.141607,2.1401014
58.284014,1.8671484
58.426597,1.0686784
58.569353,1.1407697
58.712283,1.8716576
58.855388,1.5672246
58.998667,1.7568823
59.14212,2.1582779
59.285747,1.7361172
59.429548,1.3609884
59.573524,2.1544602
59.717674,2.2655522
59.861998,2.8942643
60.006496,2.6209888
60.151168,2.1202355
60.296015,1.6586709
60.441036,1.455903
60.58623,1.3315396
60.7316,0.36009055
60.877143,-0.83099326
61.02286,0.18966076
61.168752,-0.61716308
61.314818,-0.96911184
61.461058,-0.52893061
61.607472,-0.22995272
61.754061,1.1121355
61.900823,1.3640009
62.04776,4.8707412
62.194871,3.8049057
62.342156,4.7782591
62.489616,13.131978
62.637249,42.207238
62.785057,25.917766
62.933039,3.2910114
63.081195,1.2367793
63.229525,5.1119321
63.37803,2.6733326
63.526708,2.6582356
63.675561,11.717622
63.824588,10.392667
63.97379,5.906901
64.123165,6.9505201
64.272715,14.150975
64.422439,19.610227
64.572337,21.900824
64.722409,32.261982
64.872655,31.281938
65.023076,17.88618
65.17367,12.937454
65.324439,13.157328
65.475383,11.385019
65.6265,13.291115
65.777791,39.008948
65.929257,38.334597
66.080897,10.209239
66.232711,0.96228605
66.384699,5.7858941
66.536862,4.7741811
66.689198,2.1153825
66.841709,3.0957727
66.994394,3.1584889
67.147254,1.205492
67.300287,-0.15145341
67.453495,0.1464763
67.606876,-0.33993458
67.760432,0.24813746
67.914162,3.5577513
68.068067,3.2045931
68.222145,-0.63878807
68.376398,-2.246902
68.530825,-1.2922273
68.685426,-2.298366
68.840201,-2.52022
68.995151,-1.4244559
69.150274,-2.5326424
69.305572,-3.303603
69.461044,-3.1491024
69.616691,-2.7593368
69.772511,-2.5499922
69.928506,-0.14459829
70.084674,3.7195902
70.241017,-0.039779777
70.397535,-2.6619238
70.554226,-1.1978224
70.711092,-0.19649506
70.868131,0.61656797
71.025345,1.6413667
71.182733,1.0347639
71.340296,0.13009282
71.498032,-0.30401901
71.655943,0.35987938
71.814028,0.47472914
71.972287,0.69935382
72.13072,2.2415965
72.289327,4.6073397
72.448109,10.471093
72.607065,15.526974
72.766195,19.374983
72.925499,19.034728
73.084977,14.906208
73.24463,12.369817
73.404457,9.7549647
73.564458,6.1518483
73.724633,4.901644
73.884982,4.459254
74.045506,3.624678
74.206203,2.672426
74.367075,2.1044587
74.528121,0.58744273
74.689342,-0.18450417
74.850736,0.133716
75.012305,-0.30103402
75.174048,-0.790715
75.335965,2.1078103
75.498056,4.5357184
75.660321,-1.1305202
75.822761,-3.7614937
75.985375,-2.5885746
76.148163,-3.8078414
76.311125,-2.5408627
76.474261,6.550072
76.637572,3.8685087
76.801056,-2.4522192
76.964715,-3.5650529
77.128548,-2.6778356
77.292556,-2.4337046
77.456737,5.3398893
77.621093,14.329221
77.785623,1.9931125
77.950327,-4.0841209
78.115205,-2.7730679
78.280257,-2.607062
78.445484,0.13154396
78.610885,9.6858872
78.77646,3.5540071
78.942209,-2.3582143
79.108132,-2.066463
79.27423,-0.4413273
79.440502,1.4662123
79.606947,20.84047
79.773568,24.465758
79.940362,4.4283532
80.10733,-0.39331481
80.274473,2.7301663
80.44179,1.0772278
80.609281,2.4439482
80.776946,16.665622
80.944786,11.789307
81.112799,-0.31048625
81.280987,-2.904346
81.449349,-0.52560569
81.617885,-1.7232849
81.786596,-1.6189524
81.95548,-1.0753531
82.124539,-1.4650361
82.293772,-2.2389818
82.463179,-2.5344451
82.63276,-2.1004455
82.802516,-1.211493
82.972446,-0.33817576
83.142549,-1.6844153
83.312828,-1.8776626
83.48328,-1.1845844
83.653906,-0.75812181
83.824707,-1.4610199
83.995682,-1.7403376
84.166831,-1.5882317
84.338154,-1.7733297
84.509651,-1.009357
84.681323,-0.30807843
84.853169,0.22144258
85.025189,0.35092792
85.197383,0.62155407
85.369751,0.71175239
85.542294,1.3509347
85.71501,1.5430224
85.887901,1.4135059
86.060966,1.4486596
86.234206,1.5935816
86.407619,1.0953307
86.581207,0.26763227
86.754969,-0.24637629
86.928905,4.4003638
87.103015,20.819617
87.277299,16.023149
87.451758,1.7521348
87.626391,-0.31499326
87.801198,2.3629411
87.976179,2.6957417
88.151334,10.997134
88.326664,13.855354
88.502168,7.4429491
88.677845,5.6893326
88.853698,11.621955
89.029724,15.797679
89.205924,18.13023
89.382299,17.701961
89.558848,13.846205
89.735571,10.923747
89.912468,8.4561553
90.08954,7.1963711
90.266785,10.454198
90.444205,11.774735
90.621799,4.3971966
90.799567,1.5607991
90.97751,1.1086797
91.155626,2.4055443
91.333917,29.231785
91.512382,36.638382
91.691021,5.3469043
91.869834,-4.5171582
92.048822,1.0775673
92.227984,0.93108055
92.407319,8.1257346
92.586829,8.6536864
92.766514,1.0796417
92.946372,-1.7493406
93.126405,-1.2685546
93.306612,2.4670976
93.486993,35.112518
93.667548,35.130452
93.848277,4.4346247
94.029181,-4.818101
94.210259,1.6546278
94.391511,5.617517
94.572937,25.705861
94.754537,12.664757
94.936312,-1.0665783
95.11826,-2.5783415
95.300383,0.82750668
95.48268,2.6960643
95.665152,7.9371352
95.847797,5.1546411
96.030617,2.7172094
96.213611,-0.21437567
96.396779,3.7245918
96.580121,52.557641
96.763637,67.100459
96.947328,36.560888
97.131193,-3.5787183
97.315232,5.3561494
97.499445,6.5968637
97.683832,7.0610717
97.868394,9.5801461
98.053129,9.0325181
98.238039,8.7201486
98.423123,9.529312
98.608382,9.6482437
98.793814,12.676944
98.979421,9.5252158
99.165202,6.6636484
99.351157,7.1824374
99.537286,7.0502104
99.723589,7.4669673
99.910067,8.7542768
100.09672,11.66508
100.28354,14.199377
100.47055,14.474815
100.65772,14.130609
100.84507,15.872642
101.03259,16.642091
101.22029,12.572288
101.40816,9.1691159
101.5962,9.3580652
101.78442,9.209724
101.97282,15.202524
102.16139,15.673719
102.35013,10.976251
102.53904,9.5807081
102.72813,11.032189
102.9174,14.828731
103.10684,25.025238
103.29645,18.609945
103.48624,11.857361
103.6762,10.869448
103.86633,9.8265966
104.05664,9.144494
104.24713,6.7290224
104.43779,3.9762603
104.62862,3.0509135
104.81963,0.76082509
105.01081,0.12560302
105.20216,4.9334825
105.39369,2.8236793
105.58539,-1.8430223
105.77727,-2.8940733
105.96932,-2.1412384
106.16155,-0.11000779
106.35395,0.23491264
106.54652,-3.3339281
106.73927,-4.534177
106.93219,-3.7266185
107.12529,-2.770076
107.31856,0.46878375
107.51201,-1.6727843
107.70563,-3.7692852
107.89942,-5.9207466
108.09339,-4.1428548
108.28753,11.28988
108.48185,27.428439
108.67634,3.1512533
108.871,-8.9926579
109.06584,-5.4425101
109.26085,-2.4022247
109.45604,3.1085902
109.6514,0.69777796
109.84694,-2.4581909
110.04264,-5.2926498
110.23853,0.10028376
110.43459,55.932374
110.63082,59.066367
110.82722,16.341478
111.02381,-11.199156
111.22056,1.5425039
111.41749,3.8762624
111.61459,5.8491779
111.81187,0.44948586
112.00932,-2.8090883
112.20695,-3.4794858
112.40475,1.9363326
112.60272,39.06974
112.80087,29.465833
112.99919,0.097161851
113.19769,-5.8362737
113.39636,1.1557224
113.5952,2.9633461
113.79422,4.1042446
113.99342,0.5548884
114.19278,-3.0023695
114.39233,-2.332235
114.59204,0.016272201
114.79193,7.2588385
114.992,12.917032
115.19223,2.2535993
115.39265,0.58618587
115.59323,57.561851
115.794,62.662948
115.99493,63.042418
116.19604,57.22575
116.39732,46.89922
116.59878,33.349103
116.80041,48.889122
117.00222,36.42124
117.2042,9.6944757
117.40635,0.2774568
117.60868,5.5505754
117.81119,16.188341
118.01386,23.186833
118.21672,10.342129
118.41974,3.975797
118.62294,5.844701
118.82631,8.4978602
119.02986,13.958804
119.23358,7.6236106
119.43748,3.2805156
119.64155,3.3687345
119.8458,4.2176791
120.05022,7.9214671
120.25481,3.421275
120.45958,0.45043597
120.66452,-0.22242239
120.86963,4.5948567
121.07492,11.137567
121.28039,3.0919843
121.48603,-3.0007163
121.69184,-1.9013186
121.89783,-0.75492066
122.10399,3.897301
122.31032,3.341621
122.51683,-2.4141176
122.72351,-4.9535695
122.93037,-4.2695831
123.1374,0.85352791
123.34461,4.1726263
123.55199,-4.0299351
123.75954,-7.2992542
123.96727,-4.9451349
124.17518,1.9265403
124.38325,5.0177322
124.5915,-4.2441081
124.79993,-8.7138826
125.00853,-6.1327678
125.2173,-1.8654696
125.42625,0.17428649
125.63537,-5.4252642
125.84467,-7.487651
126.05414,-5.8560113
126.26378,-1.8244626
126.4736,4.0422891
126.6836,1.6265967
126.89376,0.18336228
127.10411,1.8537623
127.31462,2.8417182
127.52531,6.0491909
127.73618,4.8330431
127.94721,3.1148435
128.15843,4.8632194
128.36981,15.3017
128.58137,25.959698
128.79311,18.719565
129.00502,19.118557
129.2171,29.078242
129.42936,46.159405
129.64179,55.067928
129.8544,53.537144
130.06718,36.202347
130.28013,48.412557
130.49326,55.995225
130.70656,57.154273
130.92004,57.34068
131.13369,58.005428
131.34751,55.266163
